Sector,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year,ID
OTHER PUBLIC SECTOR EMPLOYERS,"$194,890.40",$711.24,Addiction Research Foundation,President & CEO,1996,8eb03f0cbce3e122475abd4d47904dd5a4b4accf0edca20bb51f53f27abca756
OTHER PUBLIC SECTOR EMPLOYERS,"$115,603.62",$403.41,Addiction Research Foundation,"Dir., Soc. Eval. Research & Act. Dir., Clin. Research",1996,5ac6575a207c79076638b243fe05601f755f33c5a35b84eb5d8edb0033eed4cd
OTHER PUBLIC SECTOR EMPLOYERS,"$149,434.48",$512.58,Addiction Research Foundation,"V.P., Research & Coordinator, Intern. Programs",1996,4079d2d53a40ea755635c2c7aeba5a8cdcb1e968caf98bf730cfc859037cf4d7
ONTARIO PUBLIC SERVICE,"$109,382.92","$4,921.68","Agriculture,Food and Rural Affairs",Deputy Minister,1996,3f77fa7b93d55fd8f6ccf81c0df73be4582f346e7315e65297bdf9a4935242e6
HOSPITALS,"$110,309.00","$3,157.00",Ajax and Pickering General Hospital,President & CEO,1996,32707732ce6bc64ac7d10f03ac507a58ab043284027a15528f520d47de2ccc0a
COLLEGES,"$127,332.00","$3,633.00",Algonquin College of Applied Arts and Technology,President,1996,1257bfd8b229342ef2011a27a05fc7a8aa18910021e428c881b224cd84ead48c
COLLEGES,"$102,999.00","$5,557.00",Algonquin College of Applied Arts and Technology,"V.P., Academic",1996,b2e19d60efeae6b4a48aad75f380bb8700c52bb18a80a894cbcbf1786051001f
COLLEGES,"$183,482.00",$878.00,Algonquin College of Applied Arts and Technology,Past President,1996,ba6ff8a81f941d81ebedbf259cbfb9e99a3d4d3f33f3398a3a70effdba565771
COLLEGES,"$106,608.00","$5,586.00",Algonquin College of Applied Arts and Technology,"V.P., Finance & Administration",1996,6dd970af6ef28a7f0ccb37db9a2f89048c2b01657be040b96ff6f02a3687c57f
OTHER PUBLIC SECTOR EMPLOYERS,"$134,443.00",$563.37,Almaguin Health Centre,Medical Doctor,1996,e179455cbf44979c7c6e75f9dbfb1c198c1226a693b68558a303f85339c53deb
CROWN AGENCIES,"$225,999.00","$20,935.00",Art Gallery of Ontario,Director,1996,0f70fceef4c52fa8ee95076af32c7c0a6e570c47ebfe6e9a618300a338fe0025
CROWN AGENCIES,"$117,999.00",$539.00,Art Gallery of Ontario,Director of Development,1996,0ca91d6aa5fd5ed00d529d9104ab90b68bc7c3a699ae6441537c6060dca6d3f5
CROWN AGENCIES,"$122,389.00","$6,731.00",Art Gallery of Ontario,Chief Curator,1996,183ee9fbfddc158096ded8de42ca41147f47e9e99dec1ffe6395f05476578ba3
ONTARIO PUBLIC SERVICE,"$101,972.97",$293.88,Attorney General,Legal Counsel,1996,1a6800181c7c0c07f119bee07f95286ae9d7d08bd69dad22a4a9a634b9b9bed4
ONTARIO PUBLIC SERVICE,"$104,010.89",$298.56,Attorney General,Legal Cousel Gen.,1996,f492d0afc3e094e23126bb3a693c89d726c87308feef889b9d17cf2a1cd9c212
ONTARIO PUBLIC SERVICE,"$119,198.69",$344.16,Attorney General,"Crown Atty, Simcoe",1996,ca34acba7f13e518046000b262d24f0f3367929e5f3c5ca83f348e0c44abdb12
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Asst. Crown Attorney,1996,3aa537541a339fda6025fd06fcd46aa6900b040937665458641a92105f73898f
ONTARIO PUBLIC SERVICE,"$103,810.20",$298.56,Attorney General,Asst. Crown Attorney,1996,e4a10372e6be84c69abb6e876ad6fa8e15ba3552168cb87097d300756c20146c
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,9609ac732c6866506ff0f83efa014c1cea21d78b5a4b63ae4e9221288508c668
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,3773cdfef3062a1d94d56148642d9bffe798aac63d54faa311828afe038d0fab
ONTARIO PUBLIC SERVICE,"$115,927.06",$96.09,Attorney General,Investigator,1996,f4aa778d13f85eafd598e15cb63dc029b1894449d28c75ce722e27f437c174e9
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,e618ca7572ca05473d5547db4319306735e27570f0200d849aff9010ca51c0cb
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney,1996,5c553e811d2f08a5cfe45fe61c6edc04727e34808f31d40593027cdd66f0817d
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Asst. Crown Attorney,1996,54c03b989674ea521fcd868b4835dbcf00494f93d04dfc1b8051d1d49245b937
ONTARIO PUBLIC SERVICE,"$119,396.75",$344.16,Attorney General,Crown Attorney,1996,572bf824e3f4fcdba3cf3c95d2239a362fdb3d8d6da0e1bcfb2ee7a57b0cd7be
ONTARIO PUBLIC SERVICE,"$125,627.23",$359.28,Attorney General,Asst. Crown Attorney,1996,f9cf04c8c03b41899c028f80aa86c2587d7e2e06b9a776217e1ad3dcd4e6b078
ONTARIO PUBLIC SERVICE,"$115,752.41",$332.46,Attorney General,Crown Attorney Middlesex,1996,41862c84ea560b6cb80452ffa4fec1a0bd5fb53f6eab5e09b7bd8e512678a2ff
ONTARIO PUBLIC SERVICE,"$103,032.77",$297.00,Attorney General,Crown Counsel,1996,bf03e30a44021b711d677801caabf975a61d84e77b2a25d2e1bfde4e2ac831cf
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney (Des),1996,525dca4529d1d9345b731ac3e6efdbd0b70393f110b476032310a3470501d18f
ONTARIO PUBLIC SERVICE,"$110,931.07",$319.68,Attorney General,Asst. Crown Attorney,1996,b4b7fbf3a616a24a314078056e30195fe0ef14c975267220039e77c5e4de6d6a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,58dd13327357aa2feb4fc8e4f40b1f152e0c965abdee726e06d4a0624655a434
ONTARIO PUBLIC SERVICE,"$135,619.12","$4,655.56",Attorney General,"Regional Senior Judge, OCJ",1996,c65fb9855902b2a3d26a89a23c24471e55b60678ebf72836700b7b7b95905b1f
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,62c8fc0fecad8a89874fed7e1671551299857e23a268b93d395999bb9bd15051
ONTARIO PUBLIC SERVICE,"$108,862.97",$298.56,Attorney General,Dir. Legal Servs.,1996,eed6e73d1d22dceecdbd61afe1b90ffc0addc012d46655fc9cc0a95757c3d60f
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,"Counsel, Estates",1996,dc4184f7dcc4957800fa8b01bf5d592e81d5b45e10d773ded994811a69e5db91
ONTARIO PUBLIC SERVICE,"$119,396.75",$344.16,Attorney General,"Crown Attorney, Norfolk",1996,0fde417906a10d5f970f849d8ba82df0f267d33b0a64edbaf615341ed959657d
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,efaeba5a93d625ea50729872359109165bf395ef709f67cde2d65474ef981969
ONTARIO PUBLIC SERVICE,"$106,685.56",$307.56,Attorney General,Asst. Crown Attorney,1996,b3f806fa38f3f7bd910bae88d5d447fa4979acddace9ed433d1bc107244313a2
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,f2abd6b904dd2d3574dcce13a7e5a3f76ad242c3aa68b3f835c62d082cffe45c
ONTARIO PUBLIC SERVICE,"$113,993.67",$328.68,Attorney General,"Crown Attorney, Kent",1996,f09717421f43022b0bb02a6c1bd18b34b91e539bc9e985f7f91f6ee06da1c3d8
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Snr Provincial Judge, OCJ",1996,b04a4d62cfe155b0a5633f00a31b05d5d89453a145ae85fe7921caade178f424
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Snr Provincial Judge, OCJ",1996,66b30344f9806346d8ec197aec18fe3697e355ccb0cddcdfbda44d282dbd7da9
ONTARIO PUBLIC SERVICE,"$106,243.05",$307.56,Attorney General,Legislative Counsel,1996,e6a6f832056a38df2174a08e53b7767ff03c6bc7ca650f48a62beac40547d9d1
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,"Asst. Crown Attorney, York/DT",1996,255f9ce8508c95dc29446499e535f05a3f75ca457f814a4b159182d10da3d0e3
ONTARIO PUBLIC SERVICE,"$119,396.75",$344.16,Attorney General,"Crown Attorney, Renfrew",1996,a498a8517af2eb64e0a7b813a63918645dbf9163d7c435807ad87eaa8800c929
ONTARIO PUBLIC SERVICE,"$103,580.34",$298.56,Attorney General,Asst. Crown Attorney,1996,a4a164c1856b622ba02dd951f0deb5e07b55ebd911c821fac579d620343fde15
ONTARIO PUBLIC SERVICE,"$106,686.60",$307.56,Attorney General,Asst. Crown Attorney,1996,eab1d6c2c98e3e5656c5a764189f7a284fb7c9079e6bdab7795025dc3e8cdec4
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,875d410e3d298309a678dfebc4cce627703fd51ea43b74ecb43d010973d544e4
ONTARIO PUBLIC SERVICE,"$118,025.10",$298.56,Attorney General,"Leg. Counsel, Rent Review",1996,9ff445a0ce1dd58c92d63e15d1c2b65ccc2540b1b514a37bbc4f63fdd06cddc8
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,11e28b9cf9edb12da542f11a470b7658a3d4c525eb7a0a893b0f7ebd2510ad47
ONTARIO PUBLIC SERVICE,"$109,208.65",$314.76,Attorney General,Asst. Crown Attorney,1996,39b5eec009d3e7e594d1f8f65d4b34cf728604c339958aee88b63e9224c63ab1
ONTARIO PUBLIC SERVICE,"$114,460.36",$330.00,Attorney General,Legislative Counsel,1996,e58ea6a6ce1db1a4033ac48cb7e8c389d0e8b53d192bc726f3747aca532bcc6a
ONTARIO PUBLIC SERVICE,"$133,577.83","$4,593.50",Attorney General,"Regional Senior Judge, OCJ",1996,84d7e16e71cf046147124a97e55e28fc070bc9ae67d222589d1c77b6836e73d5
ONTARIO PUBLIC SERVICE,"$103,910.55",$298.56,Attorney General,Assistant Crown Attorney,1996,bd914714ad63e5fd9991150421649f41c43c1cdbf4bd93c9f46633cccfb5b80d
ONTARIO PUBLIC SERVICE,"$110,931.07",$319.68,Attorney General,Counsel,1996,d1d1e8b9d4e7133b8f3cd140a71c98113a0f2b155fe705645ba2ad16f28a2b55
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,d07df279a870b762d6d8526916826fdcdcb6a688badcee802f6f95f3f4b538f5
ONTARIO PUBLIC SERVICE,"$128,379.42",$344.16,Attorney General,Director Legal Services,1996,b06f2434e4e1c47a9eee8f6694da8bdffc9cc2a28ef7f0d82214d0b09a9de569
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Asst. Crown Attorney,1996,875fe73fd14bad968ac09ce5ca8d1fa1ca6cf27b3ae12f46a77b775db8f82745
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney,1996,4f3e5a7eb215fbae90666784b124753baf2ce5fdc7b3588ab2ee9d92a3cebf18
ONTARIO PUBLIC SERVICE,"$100,327.75",$289.32,Attorney General,Asst. Crown Attorney,1996,a3b8178b5660f5e3d5cecfdd560ec019b7e79ab5c3a63b38c72e82ff053f86c9
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,c73ab7af8f9e94e5fccc167fd373eb8034dccf7fa958c62ba18e7544cdb7eaa7
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney Team Leader,1996,beb315642553bb246481c2d494c0dd05625783d8daf0ff852ac8a2132adb510a
ONTARIO PUBLIC SERVICE,"$101,916.06",$294.36,Attorney General,Asst. Crown Attorney,1996,7cb112ef868a718c28ed727feb0d0b89f2bd89868e5761ea9feb56e895e43ea1
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,898f23dcc398f15d6b45c6709c87e566e3c04f152324024de2d103a11a911c24
ONTARIO PUBLIC SERVICE,"$114,977.40",$330.00,Attorney General,"Team Leader, Prosecutors",1996,77546f2d0b86bf56eec7513da23c9d71276d615199a9d771f68f8b32567e09cd
ONTARIO PUBLIC SERVICE,"$106,685.56",$307.56,Attorney General,Asst. Crown Attorney,1996,9d31b012d2807cb4035a58bd8b8001ee58728875a4c5b7fb30f5d862f5cba7d5
ONTARIO PUBLIC SERVICE,"$115,792.83",$330.00,Attorney General,Deputy Director,1996,36cdf039d7b458fc229712898c44f4a39299a861329589ad453e7bc6c41447e1
ONTARIO PUBLIC SERVICE,"$119,396.75",$344.16,Attorney General,Crown Attorney Ottawa-Carlton,1996,002fa78f8dc5aef575475cfceaccfb777c501e943355cb8030fe18a8d904cff8
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney,1996,0bc91ed2aed1d3d8d232da07f6175be5a2e7a9db347660b222ef378ca9eed91e
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,d36fb658f8359ec5740f9373e598903dcd3c5819b1a37439c8a6f0ae60938e59
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,43c9e5c7d0d0986d09de1812fc1b36e952bb295b2880ea84a15011a32802a36d
ONTARIO PUBLIC SERVICE,"$113,887.44",$0.00,Attorney General,Counsel,1996,922cc51e5553c0b73e0c50d7e99e430382483b980131ccf88563bad95ee4978d
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,92b63ea62400801d55298199f750c21894d461067209e4a9a75a2a05a06ad014
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,cda7613ab9128546bfaf58d5bd859175468d41958c4523e0000542d1a4e4c40a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,0f8e51080749fa194939e1f0ffdd0b1de1bb77395c27bf94136067d794363432
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Counsel,1996,d48476e20fdd39a414ea1faba2caa9499e1b34bc18a58bbb906bd9a80786615e
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,b8e87c6ebf4a5722b826b152adde908cf67f273aed74524299199243177da78e
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,6221d94a872c0057a677977786f10e59e66cc2a147bda692b31f1d91153cf877
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,da58a8907f8f326b51f7dda8dc7e10f51a83c3ee6c4b138351b5e161c754d817
ONTARIO PUBLIC SERVICE,"$123,825.00","$3,923.76",Attorney General,"Provincial Judge, OCJ",1996,423ca61321404f61aa98e5d4e98df9ad2937fc3f7bc47899607d9ab3808f00a3
ONTARIO PUBLIC SERVICE,"$120,355.47",$344.16,Attorney General,Crown Attorney Lennox & Addington,1996,acfefaa314c122ef11d333baf5d97faf9c2d25bde824c332d3a723dd15683820
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,01c8a5ea694852d45f2ff68cee27eec41140620612dd0e218add75e1cbed63b2
ONTARIO PUBLIC SERVICE,"$103,580.08",$298.56,Attorney General,Counsel,1996,6eff3ffaef4a9ce39d852db71cfde535817bdcf09e2772d3838554d4a3f51925
ONTARIO PUBLIC SERVICE,"$123,825.00","$2,615.84",Attorney General,"Provincial Judge, OCJ",1996,8c9dcc8df3ccff11851be266364d59f4f7cd1f48b119c25edbb58cef690645f1
ONTARIO PUBLIC SERVICE,"$102,405.37",$298.56,Attorney General,Asst. Crown Attorney,1996,ac4eb628b69012ed4be97b662784bbeb661e8bc42442034b954567beb39379d0
ONTARIO PUBLIC SERVICE,"$103,555.72",$298.56,Attorney General,Legal Officer,1996,36c19bf40f2b815de5671d7c388c96eb4d68eebf59b8f5ec43cef743d88e3108
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Lawer,1996,8228a5050e8cc06c284aea294a5b16587bb429e051dc287f6b64ff481cbc9b45
ONTARIO PUBLIC SERVICE,"$101,115.21",$289.32,Attorney General,Crown Counsel,1996,bd509185fa2c43699aa1e2efcd5d14222fd835737071eaec3b525b6eda410f40
ONTARIO PUBLIC SERVICE,"$128,701.77",$330.00,Attorney General,Counsel,1996,99defacb8362a75f2c5141a3a6617fe38e34ca407d0643158a664de840ac2581
ONTARIO PUBLIC SERVICE,"$112,720.09",$326.04,Attorney General,Asst. Crown Attorney,1996,17d8a6121d69fdbd2e687b4053119a18a70850d5ee4500bbaadabb6088c59441
ONTARIO PUBLIC SERVICE,"$106,686.60",$307.56,Attorney General,Asst. Crown Attorney,1996,807918f6f67945bec2aaf7d407bcfdf96e98e233689aee0991b533033377acc6
ONTARIO PUBLIC SERVICE,"$123,824.48",$0.00,Attorney General,"Provincial Judge, OCJ",1996,678179340850e503db6468b9d6c48cf0b932c39159dd66be8e5dc40fc586d138
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Snr Provincial Judge, OCJ",1996,5849149a6e74b41cc12800f0b730f06353ce38b961f60fbee8274beee0296239
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,1f2ffac00c78a53ed4a865110d5fa6e2c1cadb8cd4067cc41dc70165cc998a01
ONTARIO PUBLIC SERVICE,"$100,680.73",$290.16,Attorney General,Counsel,1996,3a92d2a95f04a505c4777502a3fc9d4e37ed5a6d5477fd0ae0dfc9cd0fbe653c
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Senior Counsel,1996,1b594bdeacddd65c19615f9897306116e8034148eeee6227858e88bcc4d5547f
ONTARIO PUBLIC SERVICE,"$117,894.36",$339.84,Attorney General,Crown Atty Perth,1996,8a4cb65ce820d12567e300b5d9b1e7384f4c79a29b6b24b7960cfae9f17daa73
ONTARIO PUBLIC SERVICE,"$106,686.60",$307.56,Attorney General,Senior Counsel,1996,ac4f9abb85f4c6e42cdefa248658ae5e2e131cc5a6f5c8185d4407a245f81d17
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Solicitor,1996,4984c38c5810deb054745efe96bcad4917de0b6279f7b0228b0d1eadc7ee031a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,b887272aee27d7a300f756ef40349c16ea0c19d4fac285f32a3ec55758b76d75
ONTARIO PUBLIC SERVICE,"$112,017.44",$322.92,Attorney General,"Dep. Legal Dir., Prop. Rights",1996,b55e42f55aef9fed8d06a96adb0f06fe912a10e879d0fcecf6aa7ac6d178bc04
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,f6ba498a1027ef0b31122cfa2cfdb6d56a27cc5cde1ad45b7c56d92708db6315
ONTARIO PUBLIC SERVICE,"$103,568.74",$298.56,Attorney General,Asst. Crown Attorney,1996,88d7d7289a9a4a6b71926b11fb226d935ca3d73b6e58eca014b0c3960e4d54f7
ONTARIO PUBLIC SERVICE,"$112,891.91",$322.80,Attorney General,Senior Counsel,1996,da5591b39f00fa694279454583eff900b59e197956884d962a44157c01125858
ONTARIO PUBLIC SERVICE,"$113,127.59",$326.04,Attorney General,Asst. Crown Attorney,1996,092a0724ffcc29b30572bb92d93158511f84178103b1525b6b206ac89e34526c
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,0ea05fade29239ac2d3224a5a740821de2b9ac79d01922d9da4d29d2a6154341
ONTARIO PUBLIC SERVICE,"$109,061.25",$0.00,Attorney General,"Provincial Judge, OCJ",1996,ee6d24a9c1e9d3c6104c4a00fef8758c221ec6053490ece591532c3943c35349
ONTARIO PUBLIC SERVICE,"$103,580.60",$298.56,Attorney General,Counsel,1996,0fd6f0d09c54abc01079ddbf3f901ed8f142af1e6095d35565f50a961fbf9104
ONTARIO PUBLIC SERVICE,"$107,777.87",$286.80,Attorney General,Crown Attorney,1996,bf124e0d83c69ebafeaf5cef8c2b057004c923edcb20d7398c280810cba82dda
ONTARIO PUBLIC SERVICE,"$119,198.72",$344.16,Attorney General,Crown Attorney,1996,fa2e5c4b8779e684c0ba6b31de9ba81f87a7b904a1ae31d37beca73319a1c3c3
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,afab4118e4263d59310b44126a4173e2a21e96f67fc037c29e63536b9578b525
ONTARIO PUBLIC SERVICE,"$108,485.07",$311.41,Attorney General,Counsel,1996,7f6c8844856dbd2ea6b52e103e3a5a6dfb2b486a87bf44a3c311d3cf735e0e62
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,f714987f2a5604e95be127fd24607e068ec6a5e9f340841078abc5b201c9d677
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Senior Legal Counsel,1996,56b55cf7d1c139185a58ce89ff4e83a7c6395502807df9ced87f9df6f5fc2a76
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,509a5768c8a7a6b729ee44c51bd201c8dddfaf0d635a2ae3b072463033981a83
ONTARIO PUBLIC SERVICE,"$115,270.26",$330.00,Attorney General,Senior Counsel,1996,996656d73394bf73b6b931911426279d9c76e0fd677c8d9304020b4c51b7fa41
ONTARIO PUBLIC SERVICE,"$109,491.30",$315.60,Attorney General,Dep. Publ. Guardian & Trustee Leg. Serv.,1996,7876e4b98d8910c722047671e1efddb280167997ca57effd2d51547fddafd7bc
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Senior Counsel,1996,8079bcca4bcf0db611ccc8c567048bad7b03c7e9015dc64e7e7c6564edf899c2
ONTARIO PUBLIC SERVICE,"$106,027.36",$305.64,Attorney General,Counsel,1996,061bf21600dd9f8d9655402cf83b865b3148e813f3afb723be24552836754618
ONTARIO PUBLIC SERVICE,"$122,359.02",$353.61,Attorney General,"Dir., Crown Law Office Cival",1996,9e879a5fa505c7c1a3a83f1b62a9a1d8c827b3161de0b185ae40fd453ba0e77a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,Ont. Court of Justice,1996,b9a95bd3a6b70570e45896035f19cafaaf64375eb48cb8cd02f2f8328a429cb9
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,76ad26cd58fb9d9cc0ac7384199ff58c060cbc5c7c709c07ebc33d9956565aae
ONTARIO PUBLIC SERVICE,"$123,565.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,9c33c845b0b928287fa72b2959e14e7d13518f1cfebdd874b029a8068e3a818e
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,495d914a836629f8f9b4372371939c1a06509b1358e36eddc056d10b63424ef0
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,20b3137a0e3622fe264dfa2e956155d7b7e79d9ea379bb672c24a3d0410d91c6
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,383bde0cbd90e061f48b29d03abd15595e1c84041d6221e52ea294208e645b51
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,52edea6a76783f00e7a435f225a9b7ef740af4761668f17d221b1536b082d59a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,7452c341f804c3173d4db5acb93640cab2c23c5d36f77ad7c488ae4d8fcf631d
ONTARIO PUBLIC SERVICE,"$113,336.04",$0.00,Attorney General,Counsel,1996,0c0751634366dd3123ebe7bd12b2fadea9fbdd71a2e00af7a755de3ff88ff05b
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,4f4e0fc7c48734c2243614203cecafd8f8aa2fe9c87b05bcd63ef7f6640f05e2
ONTARIO PUBLIC SERVICE,"$125,294.17",$361.44,Attorney General,Asst. Deputy Courts,1996,38c3e76b8f70c7e85f8070bfc8ec9d8f16e3adc2350a3acffe2a7b128ba32dff
ONTARIO PUBLIC SERVICE,"$119,396.23",$344.16,Attorney General,Senior Counsel,1996,f300eda6e8531bfdf5f4b951d854b5ff25a27242c00a3cbf9dd79a3f5e1d55b7
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Senior Legal Counsel,1996,57b50de59b58b6ac8dc2e5838341d53e4c669711663181cf6706158bd3804f41
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,a5cec915decac02b9cdaee07ddebe52706e8396f043d99fb1dc96375a7d7bb6a
ONTARIO PUBLIC SERVICE,"$123,825.00",$0.00,Attorney General,"Provincial Judge, OCJ",1996,96a0d395c6471eaca82b4792d2394f350ccdbe339ec4b4ae6b29753e7fa8a046
ONTARIO PUBLIC SERVICE,"$123,825.00","$2,615.84",Attorney General,"Provincial Judge, OCJ",1996,e3adf4d23a4f7ab697e60e5c61752fb19c8a3094f09ee765a4ffe9ae29925ba5
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,4983493f6c70ef382dd86fce1d45659ff3092c076faecfeabda750fb0338a0ad
ONTARIO PUBLIC SERVICE,"$124,626.51",$359.28,Attorney General,General Counsel,1996,c8d654fb1939f2833c2106aecf218de655af86dbdd5b45c0d7b7897d6969816d
ONTARIO PUBLIC SERVICE,"$104,784.74",$298.56,Attorney General,Asst. Crown Attorney,1996,f74b345cdb510c341dab58a2cbea697a5e8c4439a6e6456074796334838e28e6
ONTARIO PUBLIC SERVICE,"$114,462.12",$330.00,Attorney General,Asst. Crown Attorney,1996,2542422e8d74f27aa00923a15ea92f3d3ed28a0bfb80a55336bd3f62abc852ea
ONTARIO PUBLIC SERVICE,"$102,281.22",$294.84,Attorney General,Asst. Crown Attorney,1996,0b39317e8228e1af33857ab57ae666b4f18bd0b1b7410e89fa7f0badcd540537
ONTARIO PUBLIC SERVICE,"$110,307.40",$318.12,Attorney General,Dir.-Comp. & Telephone Serivces,1996,c705a3b20c76e4f15143ac45298bd6c1e6a3e254c9e3a1c0213d5f5c1d1b0672
ONTARIO PUBLIC SERVICE,"$119,430.05",$344.16,Attorney General,"Crown Attorney, York Central",1996,6b1e41047424986426bbbf2f74f11a8252bda5f673c3a1e16c4b98fa692cad34
ONTARIO PUBLIC SERVICE,"$123,825.00","$4,250.74",Attorney General,"Provincial Judge, OCJ",1996,1ec76b16eab43c9271b7f2fb157034cafa30556e4c887cebd745dffc5a17b38e
ONTARIO PUBLIC SERVICE,"$119,396.75",$344.16,Attorney General,"Crown Attorney, Kenora",1996,d0c5dd9595b31a8539a4428a0214d3ca96a7e675bbfc6914a3abc2eddf56ca80
ONTARIO PUBLIC SERVICE,"$102,705.31",$298.56,Attorney General,Law Officer,1996,19d55bb031026f1ebf37f28b34b3b1e615e6b87fefa820b41d6e43cd72c6bfd7
