Sector,Salary,Benefits,Employer,Job Title,Year,ID
ONTARIO PUBLIC SERVICE,103580.6,298.56,Attorney General,"Asst. Crown Attorney, York/DT",1996,137a744bd6ddaf2fa5841b05e60f161b9ebe38280acae8661b9cd21fd3da0e98f4e63dfc69cb9871f7419fa1d6a26bfe987784227e833736e04571cf37b9cf96
ONTARIO PUBLIC SERVICE,119396.75,344.16,Attorney General,"Crown Attorney, Renfrew",1996,a150b7f5cb2e581cec518d2b2bd7f619dd5fa03108e3f7761ef0d4b7169743bc9c17aabfa4b14cc8e93742d40e79397967115b3f63d0163699de1f72e3b1173a
ONTARIO PUBLIC SERVICE,103580.34,298.56,Attorney General,Asst. Crown Attorney,1996,928b3193f6cf5796a12c363b131548657d5a13e718170c0ffbf0fc7b8a9c0e0641ec9a48710fb557dd04d6da5e4ab6fab751551586ec33fac06dfbbbdd4a79c7
ONTARIO PUBLIC SERVICE,106686.6,307.56,Attorney General,Asst. Crown Attorney,1996,cead77e744354c5c90d5b2639409dd2533b0c11434545ab506c7ce9fdc4763d10eebccaeddd7df79dace5d74c27b85a774308b96f56bfd1801a1d297bc1f33a2
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,7afa91679a7382d3dfc381d4de4d939940bdce7a5e3043eb30c56880e3025dc783cc1c72d0d7053c63e2c2003a8da1719df0fcad1c2bc16ccaa230041791981c
ONTARIO PUBLIC SERVICE,118025.1,298.56,Attorney General,"Leg. Counsel, Rent Review",1996,50a387f98bdd892aee613e6d9daa71c036116cbc4edd18b4c5c805fdd1aa8458a30522379d9f90c9f2c2b72f9b69360f36fb4f122ae21518b2898f292d83e7bd
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,a34c3426ad0e53fbe82dc1db68e4af23c3594a6c745d0c7a138724746bb2c103f9af53d7d4f0e41cb23e15781fe259a5369a3384ed63913f4b20bcb1e2ff5183
ONTARIO PUBLIC SERVICE,109208.65,314.76,Attorney General,Asst. Crown Attorney,1996,3a237e8c78d87172bb5df2aef527f280237fd31c8a701489b5f8fcdf244ecc92573dd818d73a26ad2966f5297914fee4e406924f531946cb632a06e34c2f1adc
ONTARIO PUBLIC SERVICE,114460.36,330.0,Attorney General,Legislative Counsel,1996,a72594fecb66fe4ecc13870a5247ae7cbfb0e7314cdb6876d37dc2d3061321ef19c9476b62283628326700a0d0d21bf05cba8513f8bd6f54169693d0140393e7
ONTARIO PUBLIC SERVICE,133577.83,4593.5,Attorney General,"Regional Senior Judge, OCJ",1996,ef46436393cf2e331d7565839ed419c3d699c8bdf6926922802945bd21f03679fefb40595321b019d0bc968c2f3b4b30d8034052e79a8ffda7386bee3bad6c99
ONTARIO PUBLIC SERVICE,103910.55,298.56,Attorney General,Assistant Crown Attorney,1996,e5912e6b89a4c77513d60228b5c56681cb18ac5daf91725afaae5a995b03100a8fe9edef817f6944d2605dda38ffaf82652fa78f15d9c181cad95d6d819cd642
ONTARIO PUBLIC SERVICE,110931.07,319.68,Attorney General,Counsel,1996,adcf96cfe07cdcc04fb47c369ead2d7c8b3e4b84d3f0fe9586bcf88739139c772898377a6374784dd85f23e7f9848224dfce9c0d246ace6e700b49ecdf6ecd75
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,6788e8eb697f12bae63025abae924e14aa5a31f6001b172ade50b90029dccc8cc442d69fbe7908f01444c8d1a553320b7539118ece92bae76f2b8120e7abf0a8
ONTARIO PUBLIC SERVICE,128379.42,344.16,Attorney General,Director Legal Services,1996,bae8536d9ac80fb29ad114817ea612a77af31f93e744653fca621f5079d5b8e33198f02ae2a2c04f69f2525a887ed551aebb2be50f63b5dd75cc28a3502d685f
ONTARIO PUBLIC SERVICE,103580.6,298.56,Attorney General,Asst. Crown Attorney,1996,4f2b5535ae76781f83eb3b184732ce8d7c88b83c17b655533f40afdec7d71a0f30a064fd9823551a88da71c96cc61253143a4d8ed0eef51994b46b7fbe67effa
ONTARIO PUBLIC SERVICE,114462.12,330.0,Attorney General,Asst. Crown Attorney,1996,00af9fa3a50abce8c53de1691e1f3ee749c14fddadd80763cae10b9c68f8c7ebb903e8aa0993f8d302f9b3d2614099fdab9ad81c85b67f630ac48df89c7f49cf
ONTARIO PUBLIC SERVICE,100327.75,289.32,Attorney General,Asst. Crown Attorney,1996,9cf1e530cda94e711ccfc852d0d0d09cb954cc2b51d66ba4b52e9946540381f13e4ae018a9cb6c0f6c5fd3514801fb48345d7e67b8276f0f4e6d3760e5e7faaa
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,680fbbec2dd2f4d9f1747882feec976205d9abaa3c2a340539cb94cae1151c31fb05b3c1bdf6bcfa0e2c1188e57a451e15b77d8a732a3a479b9f7266f0829c34
ONTARIO PUBLIC SERVICE,114462.12,330.0,Attorney General,Asst. Crown Attorney Team Leader,1996,c6b17e22dbede0914eea25f994421982a55c8aaac4b08df35a3b4e2ac9e87b95dfbe4118693280df1e32c84249b900aa885028762cb687d46af1b8e064008196
ONTARIO PUBLIC SERVICE,101916.06,294.36,Attorney General,Asst. Crown Attorney,1996,7558dcdbc581e3e16c0d0795cd915d8746a74e95726a4c821d8f32e14528c4a66b2c87c5ab318f50e2c0055abe3ac0465e83e29a5e91278d0d978c6e2886a966
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,ea9c9f70c22fdc163eac84a2af45a1e75f0ddde6b0e249fcb94e337f3eb2436536991642e3c94615f741d8b68d4786bd26bb5e903072aac7054785c239a2e9ea
ONTARIO PUBLIC SERVICE,114977.4,330.0,Attorney General,"Team Leader, Prosecutors",1996,7f80e4202bc6a1533648f0d98002e4bf9bd13ebf9e2ac5aa0879138eca1e71b6226708dec4f31d126d8109db006f387044ddb80448cdeb286211341500221b34
ONTARIO PUBLIC SERVICE,106685.56,307.56,Attorney General,Asst. Crown Attorney,1996,02b7c3c042a491ac5ed1c63a1a96c6ede4c3d77a94141c91e0980abd6d3f8b2ae5d4963f39465e60a6ba34c46fe63f64ab6928b4714425b2e957384733e2851f
ONTARIO PUBLIC SERVICE,115792.83,330.0,Attorney General,Deputy Director,1996,6f4f6c0437e0ec8f1ff27641ce77751da5aa81d090e69ddee9e945f291c8f7708af8b56278fb924b9b0933610c64b15fb30c375becedd46a41b29c3b944099fc
ONTARIO PUBLIC SERVICE,119396.75,344.16,Attorney General,Crown Attorney Ottawa-Carlton,1996,0a1468a902acabf1188ceb047cb687bfee4eff4362001c49c90bcd1e7542e3600d672cb6443445c608d46be5a6348a7590e6b924f40df0a16811bbeeb2f70ee8
ONTARIO PUBLIC SERVICE,114462.12,330.0,Attorney General,Asst. Crown Attorney,1996,aba5066d715067a07dc2b211db54391f83ef43ce9707ca19ac95e589f297e96ff9276d01e9ac386d112ffdd412b34bbf25c9b04881694029e17bbeeb68dfd783
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,e43703b446fac0c05c368a6b4f2270a89bd8b2a70e0940566919901c742616e868a3810dea73f58128e1de59366be3d355da621bf89436e989df940412064c12
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,42fc7547d0a45230fda3b5b5b587e2a0d78e37326eb8b607ffca833e05cd476044495e31f257ec51cef1ca0123f60459c5ae0587c168fe5f9f710bd7f4489563
ONTARIO PUBLIC SERVICE,113887.44,0.0,Attorney General,Counsel,1996,9590561a9ad44f529b4cdfbd2e4872bec5f0a750cd0d7090bdae8ac220f25ccd34d7e3e009219322d22c677b2ce840bec977e6ff1368d0f095b0e7b610f1183f
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,ad4d506f6f17e66bed9a67063a089e905d8d5f63e52430f8a1ea757026d3e1659588afe3d77606fa810f3d55392f8f9f6c8f391605a1561d84753ba570e0c121
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,2791cd79aedd8c254af86af2e1b3aea210dbc1b9cdb9aa5c803a5d1d06d3b1e6108fb77beb2e5a2cc7c44b8c1590f2809eca828739d983f59df8bd999bb7e71c
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,55d71dcb00841707c18694b3a7904fdf75f64f44c4c953e042c5f91e02d3bb2b50dc731c2155256ea6a976ddbc0f176f96beeb2f46b665bc8901374c18b058b2
ONTARIO PUBLIC SERVICE,114462.12,330.0,Attorney General,Counsel,1996,f2574e907852cffa4fa3853f44c4ebcbf5b06906284efe4def505fb73078575b1c28661655585bb33b855227c357b92db436742456ae73878430e6eb3c726540
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,a4d5a5d1fbb9951402bd703f28ff655b56b7db6d66df073823439016a53c753c90a44150646a62679508d225f0b2e32af2964bd74bec2a8e17d238eb0dc30d94
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,02601d3eac1d507202a661576134a97e690444fcf1161c37d5e693d3fa8af31d51bb30df203850e945266cd734ea2aff331ac948690df8f7d1ff48043932e036
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,0a4a622abe780a62ed62cb989aa323090af2dfb015ff35e7e8a39f4e426c6ce5e020f4c7cecde273b80a1bd69883b24e99624166b9a64363ce67f544c2e37ea5
ONTARIO PUBLIC SERVICE,123825.0,3923.76,Attorney General,"Provincial Judge, OCJ",1996,c829e7bf4028a82015f67511d2ede03e31e51c914b92c2c25093fc8d139d0f0d3aec62c27eab3b71904637622d4a8eb5da0e616950adec4c9c2a05b9ddd1556f
ONTARIO PUBLIC SERVICE,120355.47,344.16,Attorney General,Crown Attorney Lennox & Addington,1996,a28142002e2f83287e7f507d8ca087e4582980531cbe135e0f3dbee660182f4456792b41c06e51679ace6d8685818f7f0e5e4e1198ac0cdbccdbe1c7c6550b66
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,87fd5e50ca920f2878c3d74278e813ba20d342099009c2c0b4f6ec65e1c9382d0dd46855b5aa9ae005ed108af4f467316a1f6deaadd305db7fa9c7063ba1c7ab
ONTARIO PUBLIC SERVICE,103580.08,298.56,Attorney General,Counsel,1996,6356d7ad326a059cbe676eadbf7565cedf98c87c6c353214e1c15120362de57377dfaca1cbf3eac0b06314b3ce6c04f6d1b62bc73be690987db7af5f645bfc69
ONTARIO PUBLIC SERVICE,123825.0,2615.84,Attorney General,"Provincial Judge, OCJ",1996,de224d373baaf40834f6c62532211694c9204350071e0c945fb207d5b2714a7eb4b230d9d4cb94a8254325c23a49e5773ad6119ca43fbc3af63b2a60293e6437
ONTARIO PUBLIC SERVICE,102405.37,298.56,Attorney General,Asst. Crown Attorney,1996,b4b06e8a53a5351d545ce856cbeb0f2832ce5967cf76fd98b6ad8a2f7d35a7e7e5656e471c2721352687cd31793e16e3bbea78c29a6c62e451dba2b64945c559
ONTARIO PUBLIC SERVICE,103555.72,298.56,Attorney General,Legal Officer,1996,204ab4c05eb16ec52b3da917b740a671a8f38545205f0323e21b37482999ffe5f2307339834a15695876eddc28fc6c4b4f6bb8e1a02f5ea32a976c36cb7d396b
ONTARIO PUBLIC SERVICE,103580.6,298.56,Attorney General,Lawer,1996,19dc3f39587203ddd69d8263036aad6910d67bfcd91a59be3797a100ab98db2810734384fdd818d36d2603b759df69ae4492e023003a0f88f06ff11426693b48
ONTARIO PUBLIC SERVICE,101115.21,289.32,Attorney General,Crown Counsel,1996,af85c069d35404ab8e2ffa462c398ecc63f16220e2a150336f7ae5c0f59a49f6abd9e30e1d9995a86f675c95b92ede2293721814a77afc4222ef50de6e75a6ff
ONTARIO PUBLIC SERVICE,128701.77,330.0,Attorney General,Counsel,1996,2a290a614d7aee01ea2f54d50e87aa6ac36490c328369638aa20c9bb472af0eb329f4dd7e7413decd612296168ccf1a99e73f3c8780c68bcdab587128184eba1
ONTARIO PUBLIC SERVICE,112720.09,326.04,Attorney General,Asst. Crown Attorney,1996,f97135ace7c2adcda31be30a80400cc148227e50f2f524ba971c815de2f38b328da286be6a852194b3f36cd0bd79330f3efb4ca3d0877cad4e8b0d96759cb29f
ONTARIO PUBLIC SERVICE,106686.6,307.56,Attorney General,Asst. Crown Attorney,1996,400b8630524a4cdde88f538dca7f7c6e91b1db61bd0520827d5241a56f0ce19e91594c8d9e3bf9bb9d467b8d766851c4d136b20c0dcc28f8e1956a15b91258d2
ONTARIO PUBLIC SERVICE,123824.48,0.0,Attorney General,"Provincial Judge, OCJ",1996,0b280b6394f3f957fa65c22fbc20e6436d132a3f8cc1370479d14520a7b4b155541bcbe38a325e1ee35b37c8501e6a63ba9c3ba6f3a6c41fcf8134c5008bdd7e
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Snr Provincial Judge, OCJ",1996,e9b54f7ee52f5385653bb3d38769e5a54fc81406fb498ba1fc0263bfac08c18c40664b5a011ba2ad0b6033bab84c1f3501f7c0c135e7ffa5dd05eb0c522fc4ea
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,9861c894c6a26751ac4ad45944e8a22e9bc38e46bf1277531ec6fe384557523d68d17013940bbf7613d41cb5a6402c2fae1e9682efef52547d11f814f5ad6693
ONTARIO PUBLIC SERVICE,100680.73,290.16,Attorney General,Counsel,1996,824df8363fc61b73f8010a51bbd06648926383bccc8632eaa54bea4884261ce276ef79a81e3bf672583d70efeac0427872dd489224278aa63972efce1c189bdd
ONTARIO PUBLIC SERVICE,114462.12,330.0,Attorney General,Senior Counsel,1996,f41a601aa2f48474b41374da4d0fff110c4aab8e2b87259baed8176b09b9d9bdb49b833fecf6bb68f6b1e4469c4de0d9c1b18754dc33de6eb51c4af76b188541
ONTARIO PUBLIC SERVICE,117894.36,339.84,Attorney General,Crown Atty Perth,1996,c1ff35f001a5ab83021a22ca190db75d182d336acf837618e0275030cf187aa45a01152aa72992ba8f4fa5762be93c99db2097fe133f6d1ca6b1a1aa0752cfb9
ONTARIO PUBLIC SERVICE,106686.6,307.56,Attorney General,Senior Counsel,1996,6ab19cfa7d34b3c59e1309daeb31c920658fb08ef8b950111c752b471554508386f9fad9e309dc1e64ef1be97ff41eadaf1dfee3a08b4d40b198370b46553e5f
ONTARIO PUBLIC SERVICE,103580.6,298.56,Attorney General,Solicitor,1996,129d460fdae9ab5d836e1617b04e591f5bae542924f115968e7dcc8d9fc1104efa2bb101f7baf4fe5c4b23cd884e66dae9389cc457b6f3897c40d2dc6a7351ac
ONTARIO PUBLIC SERVICE,123825.0,0.0,Attorney General,"Provincial Judge, OCJ",1996,f09cac19a060e9441431862b735453befddd65c153f8902051211332af4e4d6f9ff97bc18f33d708dee34e6f7a305a3a179be3b68a12a3811fbe2be6b1712f4d
ONTARIO PUBLIC SERVICE,112017.44,322.92,Attorney General,"Dep. Legal Dir., Prop. Rights",1996,3a9bbc99118b139988e9252fe47ad83738425ce7cc67663956a482d5b8ea036b74ea6621e8314ed0052a308f8c51df51e9eb1b3a51e704b5ed5415ebb4ff9f32
ONTARIO PUBLIC SERVICE,123825.0,4250.74,Attorney General,"Provincial Judge, OCJ",1996,977c56d4bdcb0f8c4a0ffe27d1688467a1fda41ab96dbf1e9029d0fc98dad3be8a22375e6ed96fa3eb4159f5507249262ffe074427e6e5ff5caa916714913c1b
ONTARIO PUBLIC SERVICE,103568.74,298.56,Attorney General,Asst. Crown Attorney,1996,b00018af3504bf0bcc5712bef8de7c85219e1671d7e006e478e103f79c91c156518b4abb7d98f1a918bc76b32a3d0a76105315d89d17e635ac99b54b4a58a414
ONTARIO PUBLIC SERVICE,112891.91,322.8,Attorney General,Senior Counsel,1996,1f525a61fbdadea60ea4250967ba840b0408ee14f9da2086c5196a8b7512ad703444ad658d7c52e9deadfbadd2716416b46686aff42143a90db65d91ce6397a3
ONTARIO PUBLIC SERVICE,113127.59,326.04,Attorney General,Asst. Crown Attorney,1996,ae9e2c1ad65f3505d24f8755ca80ac487f7c987b17fc39e19bfcb226a72e4e092ad2666375ab394647f8705ced7b32930852db9c08760a930229d3480dbc9587
