Sector,Salary,Benefits,Employer,Job Title,Year,ID
Colleges,122088.42,6281.03,Cambrian College,"VP, Finance & Admin.",2004,aaaa408512fd2b3d98da2e233e4bb2dcd1fe3150ea3bb41feef461adb787635a1d583c4ac98eb56a33d4afa90108e681302c9e5ef4d9877ce2582f3cc9904aa8
Colleges,130952.91,137.14,Canadore College,"VP, Admin./Secretary to the Board",2004,f5f383dc9b741410f134a46944e35a3e098aec0aa2b790c4216c17499b02b440a283f089d8b2ddfad7d2e7e82acc525b6af21b94bd91041b1570cc362da67f19
Colleges,130952.91,385.74,Canadore College,"VP, Tech. Srvcs./Facilities Dev.",2004,b4c52bf346c3f9aedff2fff6d6dc420a6d14a409336d48388bc73a2bf9ed17510b4e03e9109cd927afca4f7b570dd2668b359b5fe42bcbb13ec5e809d5062dc6
Colleges,119699.68,70.72,Canadore College,"Professor, Hospitality",2004,181a0b6c0c1f6b0dce9573498336bbaf3ed55600f9e8687eb14abc8bbd927d9324499a9098244d23a50954127a19ee313577d1a260796e3c68e33dac7b065d95
Colleges,133480.58,180.3,Canadore College,"VP, Academic",2004,06ac5e1f43015d9a1424808de7689d5add2c71ad54d9e77a17b6ff53e5eedbcfe8b9dc18e456f8cb339a35d5067ad187ea9a51a25505f9bec3ae4792b5adb8a8
Colleges,161885.7,151.28,Canadore College,President,2004,02be64e3e7595429bc44f9bc18e0db377b6e18a97a1fad0270cac6b8538922cb7a0e22b448be35282b837546aeaf3f591806e292c2715479d5db7819a0199ffe
Colleges,101224.83,90.06,Centennial College,"Chair, Community Health & Wellness",2004,4b1c12c6fbcb4732507a4575d8fd12ef456aab3b873790db62fe75d33fd59dcf820c512a30f8b69a3129d2a163c366ff3d128fb9a1146e17bcf6f6c4321b6a68
Colleges,155536.49,176.36,Centennial College,"VP, Finance & Administration",2004,44b10268f86f399700bed29e1a7073ff2068a0d79a8527ffdb8e4e986dc36277355930687815c8c9f90b364000c4946bbc5fcbe41a2342df61bb5e77e8e1050e
Colleges,108122.14,128.19,Centennial College,"Dean, School of Transportation",2004,c7361f90f10fba26cdd32f1d80011980e8ac876e55a63edbb2e6a7df4ed6a3a5f4c53d0f4c3b4e6eda6964f254a45011394ef2715569dbf91fe8fb8469d82ad6
Colleges,108122.14,93.91,Centennial College,"Dean, School of Business",2004,e459dad3d77df1daf243ad4031a724cb256ddb9df8cca58bfa1f390ad0ee56a05eca4bdf40e8a04c8f92ba9f6f3b4eba1eb4742c9c9b2b734290ff27eb03b767
Colleges,101224.83,183.46,Centennial College,"Chair, Acctg., Office Admin. & Law Clerk",2004,0a6b470449af54e50ef7cf87241202392984c006f5a480a336aa97d481c3be0e9bc8a478d36bc41eef424d4609f8b6ef6107c5ec71f39a54f1f77ad491f2cc26
Colleges,150262.98,238.48,Centennial College,"VP, Student Srvcs. & Community Relations",2004,08e2ad910e30f2e691ac2d2f193e51747ae87ff01aa43470f23595dd42aa716d1b7df17959705101d0a5a4fdc77efdec1adcafa4523735e0819f5cc55e6e18e6
Colleges,105045.21,180.82,Centennial College,"Dir., Corporate Planning & Performance",2004,57787f99664f25f7965ce34673b61cd6d4e4e4555e734cad96cfbbd66681a05b8d3022650a01a36786dd20cfbfe6dc4092d7770232e806f4adb4256ead9f9c36
Colleges,110129.86,123.45,Centennial College,Professor,2004,2901e9e2ae16185dd935376f4c0a53888fd07b45a600dc9c413fd395973278618ea5982d31a3359964163ca1df13c9a51fa40d7968962ea4b80b80d5033c68bb
Colleges,114526.76,165.02,Centennial College,"Exec. Dir., Bibliocentre",2004,3491e975301175e6e1797ccc2f04444bd5c7b3d08a63069d76cc4364236c7a708f74e74ee8e0a824a4ccb803c163e964988687510053f7fc637999ada83e1247
Colleges,105037.51,188.13,Centennial College,"Dean, Creative Communications",2004,1488e8e92dc0041854bff3722befc0a26d80499818d479652c669308e611cf0232f7bdb32237b34cf66606c237581fda5ec3f26a5b11fbc438caa893ff3c78c0
Colleges,171432.78,236.83,Centennial College,"Exec. VP, Academic",2004,ace909c0a76249064fd3dcecbacaa6ef82218bd677f8d0d279f6f7a2b7ebad30431be5ada4d8b3293e02d5c98618e177586dc0210f781fd396e8fcd2679b834e
Colleges,266286.68,170.96,Centennial College,"President, Centennial College",2004,30e7bdadda77563e885f39e79dbd4206ae0fb9b29661bc0096d9f916adefaa551109391a7f93b04097b656f5814596d334c28664c8653a933393250af2969691
Colleges,105037.51,188.13,Centennial College,"Dean, Continuing Education",2004,9e79b6384e82d21826265cc9b1b5b4fae5f3bca4b75d4d28c053bc17becaf9cd53cd1afebc757509dc89cfb298c725a21e7ea74c6452b6adf6d44e14b3950536
Colleges,114526.76,94.8,Centennial College,"Dean, Access & Academic Studies",2004,917b44f500be8b922d7794a2d8a3582d8dec19f1867450aeb4f1117ad8beb64fe18d9ed7bf775032dfb526c2da9012998009e02234ce46a9a402f72932942bc6
Colleges,122386.48,95.16,Centennial College,"Exec. Dir., Human Resources",2004,f4379afff071aca92997c41f7b3a159a6f0f58bb7a30d3873b21d1a263ba0d52a598b40978044d337337a42f03f34c270dbced24a9a8dcdeb7ec7071aac2d72b
Colleges,114526.76,200.06,Centennial College,"Dean, School of Applied Arts & Sciences",2004,ba7a8494b0a2aaf445beb60e4775448aae54db070dad2d8369e2173cf4e8c1b78764e60ba69fbf6b8d416b48f6ca745f30d03e3684f9c5474f9aeffc8a1f1169
Colleges,108647.82,123.42,Centennial College,Professor,2004,14a3dcb82a67e5eee61c88c03d7f6eba6f6179d482b99708c96d326f93299aa800a730f17a9fd1217f69081516dde8bb74e04cc17eb6442a47c248a597b91048
Colleges,117451.76,192.36,Centennial College,"Dir., Facilities",2004,48924cfccdc1e9dd5fc390c6a5dc9dc1ffe8f9a0a0cdcde3bd34bfc55617d6d7c033aa78cfa90564d115a07ba2dd5d60231ae39b3a2af9a0d05c0eae37050be2
Colleges,114972.32,188.12,Centennial College,"Exec. Dir., Enrollment Mgmt. & Regist'n.",2004,362573d51b4b4a857e61ea85057b3e358c7347933c1dc883a04196c8b2c20e0755fdb8c105659760945f8945e0afd0a0f37e4b9c2f767028e6783c10babd36fc
Colleges,114526.76,200.06,Centennial College,"Dean, Engineering & Tech.",2004,13519a381934949b38e491028e751c5c798c6f99c30272f68597bbf3472ac71eaa221583cdbe878f9d143748ae492776cdc18283113eafa1520e335aa4cb067b
Colleges,156036.47,245.22,Centennial College,"VP, Innovation & IT Partnerships",2004,2599bf138e0d101b9d2f3a32b65f9e16f4bb930f6f53f09ee2ac4bad83c9e333aaef7c5a172e9151a7e18c5b249d16585d105f7a4282004bd9b992f0a3050b7b
Colleges,115214.51,123.43,Centennial College,Professor,2004,5a6b94d5474accd3df48ad5bd29043999b5170fcc9b00453b55644e344a993b619135c01fe2efc04bffb2b1870f25e53e3fc08a26de3fc9a513e27ed4ae5a38d
Colleges,108945.06,263.59,Centennial College,Professor,2004,448b16c86de0d21ca068aa92033463c59a262630b41943ea97c37affd06c0b867bc77349db964c093653a76ff5a859e16e0f744f99b6280d8ce1a21610f3d138
Colleges,117624.82,52.16,Centennial College,Professor,2004,a617070548cb1269a5559b1c532bb4e40a4843a71db5724af5c998876445a07a9cfb28e490c63a4a81d130c3c739bff6f03a85a0516f50624197edaa5d54b892
Colleges,112037.51,188.14,Centennial College,"Dir., International Education",2004,09740fc9aa3b74da1aff09d7a69aa166b5107ede75dd84104c54a75f3d076ed036b2bf2b14401b51a8c2a14e844ff44def05eaa7b3e96ad59830c02884aa794a
Colleges,105947.51,91.48,Centennial College,"Dean, English Assessment CID",2004,7d7d88d6f59affdd54c0678a508b94d7f4ca2a85ade53598c43c23103087b1e660b05d22813a52e0c917fcfe0489c49bf9382c68a67c9c6b6a15a45bf62dbc5e
Colleges,105037.51,188.13,Centennial College,"Dir., Learning Resource Centres",2004,81cb357e40e0fbbea3e6010abe2eac232f35c5c1485313d02e21d5499d277e054556c7b3543c901e7658927eb8e6a9532002eb4df6ac37eeed4ecfe8e041e71c
Colleges,113247.31,156.19,College Boreal,"VP, Res. Hum. et Croiss. Org",2004,af9c0d45c3b59eeb2dd58ab3cfe6a66fb02000d17109bf33649f8f11fd8d975cbf0844a0af5395decce7b8ec2a1da2af519606c45fcf13424ac3adc9ac054069
Colleges,111436.07,152.23,College Boreal,"VP, Affaires Coll. et Communautaires",2004,508501b2494b2dc98a177fc321db95aad1e438ef030153238c6ae4d6cef86043e2d68f6346b3a7865d1273f8c0b6e371a1f671df698bdc39949082a99a3e8944
Colleges,171609.47,2363.89,College Boreal,Presidente,2004,f74a5b17eae5e8b1e84d24204c1cabf5bd23df73c0e402810024c97c076e9445a6fd162528a4f57c5eea82865d877833101e2d2611e8904a942110d9ab89fa36
Colleges,130933.94,177.97,College Boreal,"VP, Les Entreprises ""Boreal""",2004,f00999635db98e028756097767cf38ce36b1593ae5aa4a52865bf7b59dc91d3891a197016206bb36384a074985e0801925ec19318929c58717186f83a63edc0f
Colleges,125690.58,173.01,College Boreal,"VP, Admin., Finances et Tech.",2004,d38dd42f2d13698908c86741ef256718e5675e8fc0434423ae04946815896766091f701862792e186698022f1ae9032142ddf38075a8996ef9ff560cf24c50f1
Colleges,115759.53,2181.26,College Boreal,"VP, Centre Sud-Ouest",2004,e472c9ff8bdeab17dfad229d51e8d889df24bc8ad9e81a5575b0975852029de798628cadfdabbd3fdbfac6bfe97834582f91c5a15c7ef1286c7c1f6150d105cc
Colleges,110598.33,43.08,College Boreal,"VP, Excell. des Prog. et Srvcs d'app.",2004,efe566de95b3f90a176c5c349501705d847bbfa46f22390771f905f3eb51a9ef31018b0f0708fd538b895f7b32ecb628d94ceb7fc28bfa568f7a1c83286765c7
Colleges,164561.34,243.79,Conestoga College,"Vice President, Academic",2004,1951a0299cef80bf2ca924797a164e40067cc1c7c628aaf9f0b68d0174b62e20710c66cbabec227d6cca499e15123a83a37b485e78b9c472498738981348839b
Colleges,100443.45,58.81,Conestoga College,Professor,2004,161e2fc2ca39b8875a9c877ffacee7da7b329b54d2ae4a24709217dc85cd9efdd9dca26cc1205cea4312a6353693b669db1ed9230e5ffa512e0b1ce26b38b013
Colleges,120999.48,171.58,Conestoga College,"Asst. VP, Bus. Dev. & Applied Research",2004,1eec94e9ffe09bb64e24ee945d165d44eb465dd39f23c52c62083f6b869e6aedb8c6be89f6890fffea57d75e0cb602d0f8da02c23307179b2f22da0260eb47ad
Colleges,108356.24,80.31,Conestoga College,"Dean, Tech. & Information Technology",2004,ad687e1d160e9b58dee0f3ab748819324021cde6c58e20e9f641094332a4f56019d60e54c73448972ad419a97783a6f8b4db3ed5279ee661f0f684164424f18e
Colleges,121000.23,168.94,Conestoga College,Chief Information Officer,2004,cebe2376fc4e4e48dd6ffeff9f110c7e4727da64f2a87a3e79891da50268c5626069d623ca9d613b752fad8eaf9e9e6ef2d1c7a584eede0d767ac8700fad76e1
Colleges,121740.84,124.33,Conestoga College,"Exec. Dir., Strat. Projects/Registrar",2004,4640912ebf3e063731ac014bb9e96db93cbb57ac1c59e32342da7b67436ba1e0586a267f298862feca91fcf683c48a2e4022915946ac1b4945cf7a45ec33b40f
Colleges,122176.48,131.54,Conestoga College,"Asst. VP, Health Sciences & Comm. Srvcs.",2004,25dde2fec9bd6a475398efbf9c125d97d28926dd231b78e342b87230789cf6158354f854cbe176fb99903902cab4040e88ee7da99fc9ebd92b6d05654fe27f2a
Colleges,213721.87,47.72,Conestoga College,"Director, Training & Development",2004,d05d30b9f7e5ec50c3a987a1acaf195c1beb082d5dcfa8ee6a059a9142ae5bbc797b6ca12e3cdfc67afcf0fec953a0e62c8ea889b780be544eae50133558486b
Colleges,100667.36,108.74,Conestoga College,"Asst VP, Liberal, Media & Academic Srvcs",2004,ee295402a3b0a63225518fff86df74562b6b84bd1797ca1ee4a8e44eeddac98532e2112db146daf1a257eeadeb7c748b76d996ededccb930e2e577641c9ac00c
Colleges,104125.04,146.81,Conestoga College,"Executive Director, Human Resources",2004,fa5994d72dba5fbd30ddc228abfeabab6f9c067a99b2aeac8fafcc037f69d9f941ce937851114c086a2b63c537654165aa87f6902cb8004f74b98fd91183efc6
Colleges,120999.48,131.0,Conestoga College,"Asst VP, Eng'g. Tech, IT & Trades & App.",2004,8cc869c47000384d58bbd65b48164dd9424683a70bb50fae56344315068432fc7c5fd8528f6a8b2caa8bf14811960c02051b1aff88e9d4cc119607ea8db67285
Colleges,100694.24,142.3,Conestoga College,"Dean, Business",2004,b02aa4b795bae2162182ab724026d3f3db4d64a174d1a4e2b134c1054596318fc96c9ab428db8792813be8941f2446ab46c47d128aeca675cd14b4f161ef1a56
Colleges,140694.98,197.46,Conestoga College,"VP, Finance & Student Srvcs",2004,633fb38b09737bfd8861271017ac79bd817d0c612b0ccf2821c4b2600515f5793f85cfbceb5d5378129e89c528254276a8e5081d0185bbe0dedded55d11c7938
Colleges,114239.74,67.87,Conestoga College,Professor,2004,41b2a5ff8aaaddb943f26cb83adb76fdf6bb877607cb215cf8545a24ab743ef81220217c37970674b6b2364afa14e408729bfd8785bc17bf5ab24c483f0847ec
Colleges,258562.5,29093.85,Conestoga College,President,2004,49cef9ce74d7a73587b40b7a366d91c78de934dd4cefeb35f9b0dbd73d2019999675221e291e12423afb2b779a53e53a93e5836c9727ff5c36374739bfe57631
Colleges,102661.5,66.84,Conestoga College,"Executive Director, Development & Alumni",2004,36e1a99a6b04f17f8f380fbbe846cbce72c7e2688f3e8e873851021ea02bf97d12fb93f432b75b4663a9e3f21d2105cc106656ab127bb922380c09d8f238dff2
Colleges,120900.0,168.5,Conestoga College,"Director, Strategic Projects",2004,dcce3b44cf2ebb062b37a677a2f0838346baed1d5f880ade8f4b23cdfa15b267c4c14bdf724fc745902c5045100677605b6278cc44b144adc571cd2bcbf40141
Colleges,100440.97,135.58,Conestoga College,"Dean, Trades",2004,7eecd4dd31874391093f28d48414d3a2bf7bc15bc2def9a0a8048bfbd503c0c0d458c6ec8022ea98cdc6a6c5832162caee9d34396a42519023e09ceefbf108f6
Colleges,111902.19,206.15,Confederation College,"Exec. Dir., Skills Development",2004,792049c496be68e9c1c6c2a327adb915f26e235cb131befd68096101f74b86d7b2302cf0617c4cbf296db3a5f6d369e4dec40c0c37abce0e96cd4c1373388557
Colleges,144295.44,204.96,Confederation College,"VP, Academic & Student Srvcs.",2004,70b0b775b93933c2332c25e45cea30c60b49b9102e17ba61fb358c0d30bc87db5a244c04907c80acd8ce81f8c0ad2dde4b9d829e2e06e1d632f42d37d9571947
Colleges,144750.8,196.22,Confederation College,"VP, Admin. Srvcs",2004,cf85f56864d554387c2746c58393a8413edf492dea163d3d4eedaf1c2c958f53250b870ad5ec85e31925a9a712b0e87d2fef083c1d97910ab07dc4f5a108902a
Colleges,194145.21,6249.69,Confederation College,President,2004,3d9e9ca574cc9f08d8727c1545a24d91893f567f7dd84c663c82d429caa991a5cbc99f1d6640f0c506933ae968968161c736d5dea0af23454f02b283a8655e44
Colleges,109676.2,168.43,Confederation College,"Dean, Sch. of Bus., Hosp., Media",2004,365255bc82ebf154f562dcb9f8c69f69ef3dbfe37225ed7f5c6db343318eb700bfab9d007c61e323b8b084120a82f1325197dd423cd45a117cb2407f98db46b5
Colleges,103042.32,143.55,Confederation College,"Dean, School of Aviation",2004,a79934dc482aeb9d0dfd3b10c5078225ed62f11f0aafb3995bcedbf757bc97f503a829793a021e1b19d9a782d23783c1d3185f07ad5e1123b860191eead05dcc
Colleges,108923.65,145.31,Confederation College,"Dean, School of Health & Comm.",2004,aea804aed13e801c55cecdca70f341201ddc716ef99396a95597bcf9fadb3a589df8be984904cf25ab6d3458aee2c52bc5caab4b05da54bb9b11ee488c09ccdb
Colleges,117125.64,45.6,Confederation College,"Dean, Negahneewin",2004,a2adeaf1f4b2850756e608e37fd16a061023208cba979de68e31afaf2a9f91d9081aa6a9cf490b2e966d30ed6cf36c00227784037b607926b23c8bac3201d748
Colleges,122100.02,7094.74,Durham College,"VP, Facilities & Ancillary Srvcs.",2004,d2b655c4fda02a779f21d30d80ba1e58af5b5232426dd9de3ece5f3ac0eee7266bffb89b347e973a54237fbfcd72b7e35f17b3484db3d024f9f5a6f57c332fc7
Colleges,192862.49,7065.84,Durham College,Chief Operating Officer,2004,1f26ebdaa7972d4d05e26fab5b06a878ca0fe976fd58d78c0c48b072f5169f60025bb709a4682f2bb9b648ca56d7ba52f4397f55bc4852f48c148e5bbebb6221
Colleges,113017.95,465.49,Durham College,"Dean, Campus Libraries",2004,0da4019c59634110e2dd1616b1feaf9db8dc598283e47a66e5bab11e2db600e921203f7bf52e29bfa9649582276eb8b0d84458996558f5761b001abc58a93566
Colleges,117661.44,338.79,Durham College,"Dean, School of Career Development",2004,8ebe9e5ea21817dde0308967fdbedbbb0424ea0067c6b772bcbddd6ad313620b3f922103fd14786a319c48fecc4b714aa9c3995762bf74510ebd03627053a03c
