Sector,Salary,Benefits,Employer,Job Title,Year,ID
Colleges,126843.08,10723.4,Algonquin College,President,1998,bc4a7f873d41ed2b9837a3dc70e365025653287ce3345ef13f06d5267a8ffff827c5915e6e6a4ee3086943b004d1f2e38748354b348d07d3dfb84060d5634a10
Colleges,109742.68,5542.6,Algonquin College,"Vice President, Academic Services",1998,f784297f0a7250e2d98bb4166f3bda3e45d9f8f64cd21371698efa6b93a85dcae224f88cec2310b79563e07c0d54aef73b44c6870e8838b6b90563dc3a99bde9
Colleges,121300.08,227.04,Canadore College,President,1998,61f4cfb672c0d7aa0aea9ca7c55c79cb617b624bcb7a80a09c57ec60fc3c7b82f4af205765ff78682d8a37360b9de0072c0b54a0ca7f9899b9367e53c79fb9df
Colleges,108741.12,401.84,Centennial College,President,1998,deb422d7acc584b3b6e5bc4a43266c7d1e7d9dd8c82da4585ce16f709a5005006b0fe7a107f6db86cc718b88b313dce24e49756463d3410164acb6be41e35e65
Colleges,102496.12,678.22,Centennial College,"Vice President, Academics",1998,3279db900e82ef118da96bda7975ac3cabc1ea1da4ce70c336a053fbf35148147d45e3f058f4613de651adc347f10aca35f217f132b8e3eabdea8227056a1cb1
Colleges,104741.79,496.96,College Boreal,Présidente,1998,6715c234b3025ba823579ed07c592ba02e37e49dfb8df95c981906f1bb36bb347e2b42bb231dda79b3808711b820789a9c0b332db226b628ff25eb62016bf913
Colleges,123894.0,14211.0,Conestoga College,President,1998,49cef9ce74d7a73587b40b7a366d91c78de934dd4cefeb35f9b0dbd73d2019999675221e291e12423afb2b779a53e53a93e5836c9727ff5c36374739bfe57631
Colleges,122688.58,14657.67,Confederation College,President,1998,328943b9caede2e090dd11916f7a089fba743e01f6c623f5a5e47184d83f120560ba9ebac7a39393028cf6639d27426c3667289f9b8fbe238b69be2ef41f010f
Colleges,104856.15,685.66,Confederation College,"Dean, Academic Programs",1998,a2a9161d4a57ec9460677833fc0836a5cdc5427c54ae7cee88dbeda8f93fb95566c3b2020b2da6d216d8a4078a88bb2d4028f17f516e2a5a9dce94c36def8a23
Colleges,101637.67,5302.7,Confederation College,"Dean, Business & Ventures",1998,72d0fe4ebd32cbbd94be4eb0d677bf5cd8bbdccf891eeaf916bb9b87b57876298cc6da873892a95908af61b8f94701b70d99aa22c2e282a72b40aab93918081e
Colleges,103489.03,1882.86,Confederation College,"Dean, Student & Human Services",1998,ba7a5421320912db2457e9f46187060ce1a6fec02b13c69c791cfee18d382893f5c3edbfbaabaaadc7a5b84e0d1bc13853a2e5d2ecc316ef7e602fca4472d89c
Colleges,123366.0,30412.0,Durham College,President,1998,ae870ab49e2c91e10e4855382e66265e5d1e2f166692aeeef304a6c70c377150153471aaf8bd1d1a8a25e5126a98605a74e198422f748937a0598d63fa2e8a07
Colleges,118455.78,823.32,Fanshawe College,President,1998,ec8c0dfb926152d6f84040c1d9927f8470297d72d51328c9bfd19dc60e0bb71659ef42ad5996dc68fc7d96c8a2cb8876578f555cbd4ba2a61828f20087644b3d
