Sector,Salary,Benefits,Employer,Job Title,Year,ID
Colleges,126843.08,15237.07,Algonquin,President,1997,c7bf9a29208c979c4b0e275e79fb69d2124c98b6eb0e8b5fa9dec36e58efa546f42b7d921ad18ef95dbf31cca406cc37a8e8743a974747849d1278f05f85150e
Colleges,102604.32,5502.22,Algonquin,"V.P., Academic",1997,6b88d55e1cd19ca9136fdcf894bc9d838c79c2effddd4aa53703559ef4e5aae42273322e7ca6207fb5b9a36e3c45990a37098e24532c4a38746b800a2d96cc97
Colleges,106199.6,5528.8,Algonquin,"V.P., Finance & Administration",1997,b97a0cfd62c1caccd625741c0eb9cd3b47faa7ab6338dd4c6ffd7339421fba9166794b537a730efd2fc36fc71715e4f741a2f73500be74b3c1a862e8bde64162
Colleges,115811.32,2995.34,Cambrian,President,1997,27a0eaa9c663cb3fa50c84f460a3a8510bb79801faaf256b1d9526025e233de8194c97ed421960086cbf4f8c0025fd2e0b6ea6da5cacef6395263870744bf09a
Colleges,127313.0,19034.97,Centennial College,President,1997,88a336d468b4af5e3ec818b56319e716a6047aa3539d99124a9edbe43e2d1421aa8d20187020ee1038fee687d9c573d08c6a276ffda61d6e02da1f90fb78924f
Colleges,111999.94,1381.94,College Boreal,President,1997,678f18b4c87c66eda82954dc98fa79a1d054ab554fdb9b24f9650a40a5721c39e978ea2ac563cbccd0b657ed7bbde74ee48eed760cfd32815ab17f9ed28a926e
Colleges,123894.0,14552.0,Conestoga,President,1997,6f3224e523f37d8e53c8a86993d648d23f063abcce80fd19b0ef34fd48df5e5921faa9e4a94dee04304f1d6e87900055733f9abad72e1d36fe32c62a4589ba1c
Colleges,121196.7,13907.64,Confederation,President,1997,ece42a71b1bd3568873ce03859110712a386a4ffd21cf029c1675cb632d73ffb57d8aa3dc802bb3cf7511196341baba040d7a4e20daacdb4f65621c313917556
Colleges,130593.95,18005.28,Durham,President,1997,e44304688c2de2372aa5e86800287593f77cbb11bb1a50e9475a7e3100c97bf14da5be1fca9f73fff44196e0db42c5c2b039370dc8d2dacd9e6b5a53ea9fea81
Colleges,114125.01,792.38,Fanshaw,President,1997,14012588a7be5d09f3b54014539b340b7c7a7ba3bfd374062e164d22624be2f70c138b1e6d79a99dae72e43ef3dec99c2fb963fb807328e566165c9a23c84c54
Colleges,106942.31,696.44,George Brown,V.P. Academic & Student Affairs,1997,d438e6b64a5f6e8afe17355549e9ee639e8114a2bc123175a847437f073c7977cb5646964dcab1ca0418afa45b88e50cdfc31126a0567878606fa33a26d8ca6c
Colleges,144999.9,8979.46,George Brown,President,1997,4926c928dc1b3b9f99a41f066c1afbda2fd224cc792ffec37784a9dc8c5fa4b1aadf57e2b28625fea24a932a12c388cade727ec0b5ed0d67ef448e3821ae00d4
Colleges,106745.34,707.9,George Brown,V.P. Corporate Serv. & External Relat.,1997,86b335a1a00c933e412ad680571790e4d23cbea144212f5f29f94571bd45cd7a920ab221b891896b4cd1bf808087ec4a6da786e861e835c81a78e4d9acb650e8
Colleges,122646.88,13461.69,Georgian,President,1997,8786c7bb04bf40551dfdd106a69fdb84143d4ccda0ad67731ccbbe1cce6323979d4d3c56369c84dbf696ef137e9d4ed98c7acf5f6651d11f9408e7040554a298
Colleges,103251.47,456.56,Georgian,"V.P., Academic Student Services",1997,ff5884efe75b57ed706cdd39002e6712d82ba76f3915f92af3f2a6cd4a03ad8e186e2cdca601a0a8278de8e4cc855e1ad2b8f109e709feaec7b22c8e8ed72e71
Colleges,102849.93,194.0,Humber,VP-Business Development,1997,fc8776a554316b73a0deca2162c8f93a5107a44201fd46158528833bbbf48d64dd5a3de66c92ad7b74706c8d683f72fb747b532cc0140c9b02735f780b781d13
Colleges,135016.88,8539.0,Humber,President,1997,6bd8a97fbce8bf260f602690c90ffeeb0fe6d489c82efed22ee6e55b0cf2fc0159e2f488a5d6d8b05aa2c614eb5e23fc4e90d37861156ea5a679efad0dbef9d9
Colleges,104802.05,528.0,Humber,"Vice President, Academic",1997,a828a3a178c4ec26a60935d7152c64c2e2e25a8c61bde085ade3c53ec144663b5e3112a7a29f8a04eab18ee09519891f6f70be042e5f702dedbf154ceb40feb5
Colleges,115721.0,154.0,Humber,"Executive Director, ACCC",1997,9d8966cb04cad1097c1f6d071776454b10809d39dec2bfa839e129d2abd92d0277b37a1f222774f4e142b1b3b898c548c61e19d88414c6c1a3bc4badf838bfdd
Colleges,102855.77,686.0,Humber,"Vice President, Administration",1997,0837d287f9d394757e720322977480a5e631f8e73e563aa77e0b4408e4f11d5f2fd38f1c937f34aeb93703410dff40e6ace0d3c702fcca88f93141e87b2f8fac
Colleges,122405.17,2908.67,La Cité Collégiale,Présidente,1997,dd6f481f2555e5b16441b9f52a930cf9ec97dd4c22d238607658aa9a197f494369a008e84c3c1d89bd6d70091cde5b2c26df669df6dcde48f1f059a89ed2f154
Colleges,109754.0,3403.0,Lambton,President,1997,7e215616adbf0c94f190ec856768159724bfe87e29bd94db2bdc72895a225cbd1ac58777c0295a5ef2fd155df0524c3cd339b5332ab7a334530d0f5f47d97e23
Colleges,115448.0,9687.0,Lambton,President,1997,ebd9e2d44f6b0c03420bc10d3376a2b68da0106a99deb3f8e0e23c515e1b440ecc2b47f87428215260bd227da687850bc9a7a79b764a3ad174267dd98c7ccd6d
