Sector,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year,ID
Colleges,"$129,795.16",$687.83,Algonquin College,"Director, Marketing & College Enrolment",2008,d2d188e4336b7619667a42102794722142b647f0089c6848cb59c435c361cf1b
Colleges,"$120,822.05",$565.10,Algonquin College,"General Manager, Food Service Operations",2008,bdc99f791de13ca13187920dcb116df2ab569861b86fdda9b5da861374185c23
Colleges,"$101,404.35",$200.92,Algonquin College,Professor,2008,e1043b51f4206b8b42cb58ed9c0681e6530e9f97f3fe53489e3a1366a7fdc6e3
Colleges,"$141,643.68",$750.81,Algonquin College,"Dean, Algonquin College in the Ottawa Valley, Pembroke",2008,f62719bd8038754a4718aba76b300dc6b7f98334d109b31f668e65a4508ffddc
Colleges,"$139,137.03",$739.66,Algonquin College,"Executive Dean, Faculty, Business & Hospitality",2008,ed45a96db51fdc2ccaac39348cd3797208fb8eac7f61902854e793d4ab44c49d
Colleges,"$144,092.65",$628.22,Algonquin College,"Executive Dean, Academic Development",2008,74289546ff783a9aa1dd56175849096b8f6f048539c32a74f32e8a581c7d3d82
Colleges,"$125,688.85",$173.20,Algonquin College,"Executive Director, Advancement Division",2008,0d20a6293d853dbb19453c110c59614a0d44197a9b8911e49ad7529fc231cace
Colleges,"$104,276.50",$200.92,Algonquin College,Professor,2008,498f1449bc686c5f1402107ee1ba3870368663f3102681579991e21d791eda22
Colleges,"$101,227.15",$200.92,Algonquin College,Professor,2008,38d76753fcdf40e9bc7c2c6ab419e98c2ebee85188fb357147f6d41973d0b487
Colleges,"$110,175.09",$510.47,Algonquin College,"Assistant General Manager, Food Service Operations",2008,5a3c60cba5773bab4bd055315ebc9d25677ff5c2b1c1e2289ce6988583afd9b9
Colleges,"$115,075.76",$709.98,Algonquin College,"Chair, Electronics/Electro-Mechanical",2008,295635fe2689eb1c8fc5fdcec0986cb21ab65da1fda88e184319e7494b575eda
Colleges,"$112,790.11",$167.65,Algonquin College,"Chair, Business Administration Core & Service Courses",2008,fb55a97119f2c983c62c251e5b62a7177cca2285173e85eeb24626e4a0e9fd6d
Colleges,"$131,575.43",$697.22,Algonquin College,"Associate Dean, Health Sciences",2008,7e7e7ab05ac21d245e8907e5a9ade38aa8d5970f94fe051f3c6b7c0681929113
Colleges,"$102,327.70",$642.09,Algonquin College,"Manager, Facilities Operations & Maintenance Services Team",2008,02e3d49a167ce0ca53a8cf9c42d93c13723afce122aabb458f57bc3ef25c6c2f
Colleges,"$286,972.96","$25,882.95",Algonquin College,President,2008,ddd4f9a47b358f1e9d2db06ea2d2abc4393ad3805bbea02bac57d58d188caf61
Colleges,"$108,332.92",$172.56,Algonquin College,"Associate Registrar, Client Service",2008,ab8299208c4e4f13eaf3eda1ce3c535cf178bee78d359f58efda6a950d7e1afe
Colleges,"$213,811.37","$1,077.33",Algonquin College,"Vice President, Academic",2008,00d4ac2c145db1c6f20d9c0fa5a904b45f634189c4d9115baac44f0b1d6d763d
Colleges,"$128,963.66",$683.95,Algonquin College,"Director, Research & Development",2008,2e14489827dfbf1c1bbff55bde9c734b05fc7032156e43b1440434f13aca67d5
Colleges,"$113,932.92",$178.48,Algonquin College,"Chair, Computer Studies Department",2008,2517442db8d0c194f442b921d5d51b44c9641fcd582695e874eaca0231f8cb8a
Colleges,"$101,020.51",$126.36,Algonquin College,Professor,2008,86b4f896c25d4f5aa32c29bddb79d5b59f51a98aba658ce4a6b55be2312e8b57
Colleges,"$103,232.59",$300.92,Algonquin College,Professor,2008,702ea19bb0203cc11bd15fb2fa3cca43baa3a8b2b0bbd3db9fa0d26d77619a3b
Colleges,"$118,452.44",$630.53,Algonquin College,"Chair, Business, Technology & Outdoor Training Department",2008,87edb8dee8498121c3a7332afae2a5dbafb83177e359139d113b88f52fffcbb3
Colleges,"$101,995.90",$329.56,Algonquin College,"Chair, Media Studies",2008,20812ed707db391f87085426f00149c433a378e4443a03ddd544a5de9208b1a0
Colleges,"$107,832.49",$572.36,Algonquin College,"Manager, Centre for Students with Disabilities",2008,7a720f3144877e9c368b037a1ec8db5d47d944b1b7d1e3b299c2bac9e1d547ee
Colleges,"$215,787.71",$578.49,Algonquin College,"Vice President, Administration",2008,b4183fafcfb0da9a5ece80ddf2d6163d5f6b3017361b1a9658302eaa9705e83b
Colleges,"$102,327.70",$415.33,Algonquin College,"Manager, Strategic Planning",2008,15b9dbd25784c32f09ea93bd435fdedb4dbe2b0589305f9b0379077980d95e9a
Colleges,"$136,191.61",$189.19,Algonquin College,"Dean, Algonquin College Heritage Institute",2008,aeaf97de6ec8206405bcb26cd676398a24694ff3c9fc4c625e4ee243ec670189
Colleges,"$200,334.92","$1,007.00",Algonquin College,"Vice President, Academic",2008,0bf3df0da91e9c2cf4b246071496d70ab194f8fb704cf62fc92333cc9a4cd258
Colleges,"$141,643.68",$750.81,Algonquin College,"Director, Learning & Teaching Services",2008,8318c3f25aa5d3a3fcd3dfe16f2f93fb6f969869cde5a3c594d492c599682a74
Colleges,"$146,391.86",$687.83,Algonquin College,"Director, Ancillary Services",2008,7c4e65fb535f52f6ea810134b547b942f5f43bf32c98727c9bdda7bbbe496d51
Colleges,"$115,075.76",$467.64,Algonquin College,"Manager, Network Infrastructure",2008,c1397db5cc46ed98b81181255a529f08b62e4fc044abf6741545d6a3659b4925
Colleges,"$122,035.60",$200.92,Algonquin College,Professor,2008,75cd0bc40bc6628c368063796478a68e29f5f6ebd12a4e3e535cab4494d6d0df
Colleges,"$105,786.98",$200.92,Algonquin College,Professor,2008,4d3407b89dd37cf52e387a26f730dcf317de643aae2ea764aa3fa0e88398d721
Colleges,"$129,795.16",$687.83,Algonquin College,"Director, Student Services",2008,d6d3814a5d056a45f3d50d3c82b45ba0e67cd58dd10138c44888a9425e4cd476
Colleges,"$112,071.54",$591.10,Algonquin College,"Director, Finance & Administrative Services",2008,38fb37676690715ef55f171467317a28db16805d2a846255a7214c007b20ac0d
Colleges,"$146,428.28",$775.43,Algonquin College,"Executive Dean, Faculty of Arts, Media & Design",2008,0e11b80cb7ee26ceb32eef8c79ce6af5adf4f1167137d49c18c747776b88e55f
Colleges,"$147,022.50",$772.22,Algonquin College,"Executive Director, Academic Operations & Planning",2008,90d8a433035fb35cb39d9ebdc9259aa418745f582f5d626846bf342ee37ecd12
Colleges,"$101,311.54",$158.16,Algonquin College,"Manager, Enterprise Business Applications",2008,4691fdf4630c49c360e4b6aa73b5c9180f1e11ce2d4cc3144a61aaa2dc9555f7
Colleges,"$158,210.75",$687.83,Algonquin College,"Director, Human Resources",2008,a394756a2d7fc54b5648cda274359f8c29bece67a2ed4b01ced7cd09d8792d1a
Colleges,"$116,028.04",$526.20,Algonquin College,"Director, Corporate & Business Development",2008,24b3e2ca43f7231e8db382f4a7abd5700e56b0a7960524320c2b0a89e4135217
Colleges,"$139,632.27",$735.07,Algonquin College,"Dean, School of Part-Time Studies",2008,2c773f44dcd521c1de539f7f21e66f82fa197a73252198802cfedcaaa0cc6718
Colleges,"$125,580.61",$668.04,Algonquin College,"Chair, Career & Academic Access Centre",2008,3cb304afd1fc1a596c325535ec02aeadffb91e4707963273d77db8daa0b1cd3e
Colleges,"$102,327.70",$415.33,Algonquin College,Project Coordinator,2008,551bf4f253f38022555edf76139b1410b7ea2459e47cb1607ede660bff547512
Colleges,"$124,080.24",$507.37,Algonquin College,"Executive Director, Algonquin College Foundation",2008,00e0846a2f2583658332f560bf4407bf652ca785a40900bb413c89b6e870f311
Colleges,"$111,668.82",$594.13,Algonquin College,Facilities Planning Specialist,2008,ebb36d37aa4e878a9ac31bb13bd92df8b150b62f3f74aaa0868cd72e92ed6dbb
Colleges,"$154,788.16",$239.55,Algonquin College,"Vice President, Student Services",2008,7837263bdc57bb3515759a5b2fe602cb1da9ee9f3f49f3c87ef4323ca0826b0b
Colleges,"$141,643.68",$399.13,Algonquin College,"Director, Physical Resources",2008,4d8b3b76989ad8592a193fb612e0fa591a9c40c0845051c6069662359dd2fc19
Colleges,"$106,886.37",$565.57,Algonquin College,"Chair, Culinary Programs",2008,d97e3a62d1da5dda70e59e2cc5891d7ea8b304d13dbbc87e30b7a2aecb82f6ee
Colleges,"$109,330.29",$573.69,Algonquin College,"Chair, Hospitality & Tourism Department",2008,483b9d86c600d4f00207ca5605b05a82215118fa322a4f36e391feebccd10c36
Colleges,"$171,116.27",$579.87,Algonquin College,"Dean, School of Transportation & Building Trades",2008,b7775c22af0de689396129ab6b1a2a30ece7a0a6ee69947e3a4a5dce6e927dfa
Colleges,"$119,578.00",$636.55,Algonquin College,"Chair, Speciality Nursing Programs & Contract Training",2008,99d3f8e994eb6231118c9e515a1cf7fab01fd3460429994f1020179afaa2d730
Colleges,"$133,189.81",$702.84,Algonquin College,"Exec. Dean, Faculty of Health, Public Safety & Community Studies.",2008,628d2f428375d0ec496b7362d4d682a1e4fa2c9ddbf5c4d9b68efb9097bb0a9b
Colleges,"$102,344.64",$300.92,Algonquin College,Professor,2008,493cfcdc8fdb566c6cc9add757841f626e89e52ad837837b7fdb050a5ad51ecb
Colleges,"$102,613.39",$334.50,Algonquin College,"Manager, Centre for Organizational Learning",2008,f93296b1b42a18b12843ec667553d089ab20ca4e56aa85bea37c7a1ff87a3942
Colleges,"$128,760.47",$582.09,Algonquin College,"Vice President, Student Life & Human Resources",2008,936e82a34eeb9eb2c46ca86710392f8985de383588ea8a81ccd1ab3dc0121930
Colleges,"$102,311.97",$538.17,Algonquin College,"Project Manager, College Corporate Learning Services",2008,05d8abb8ef9d5d04de3f9a918e96a5daae63ccd752517d33990961531f9d4925
Colleges,"$110,334.66",$586.87,Algonquin College,"Manager, Academic Services & Technical Projects",2008,e88f5625037b5494e8e3fc6988d4897772548c46d5daeb20bbd57538072e41ae
Colleges,"$113,976.61",$574.18,Cambrian College,"Director, Disability Services",2008,f13cd659606431726ee2c0816d02ead94875ac58dc3ce2af0da281e820f669ef
Colleges,"$106,322.50",$551.50,Cambrian College,"Director, Cambrian International",2008,aa844d03ed041242f62680269ea4b2d9c5b89d5a07d7033d403c6aa4322a16ec
Colleges,"$101,204.46",$160.46,Cambrian College,"Director, Information Technology",2008,d149804de885b6e701051a0425cc4c15c2ce8e75386845b80274182b34b449ff
Colleges,"$101,848.90",$126.36,Cambrian College,Professor,2008,2d8924d3abbf929a339ff330f9a98072c10fe295695e1104605b7896d3702524
Colleges,"$124,918.60",$663.31,Cambrian College,"Dean, School of Skills Training/Skytech",2008,2f99450911edcc31eeb0c35978894f1ec50ba702c734ca288a735271051cb740
Colleges,"$225,670.61","$6,973.67",Cambrian College,President,2008,f4bd19a6796b7402eebab50db3d477c5d3cd9dbd0a8063b47d33e02065a23efd
Colleges,"$103,866.98",$516.18,Cambrian College,"Manager, Cambrian On-Line",2008,439aa60f928dd30a069cbef393e5840a49f94d3b791615a506af76bc9f1303f9
Colleges,"$129,717.29",$203.01,Cambrian College,"Dean, Center For Community & Workforce Development",2008,2315b2290bab5a7d4b644cd5a3e6c49d241ada6f87053bd7cad2e46a342832bd
Colleges,"$114,786.07",$126.36,Cambrian College,Professor,2008,e0c6fcc47b923eef970d1143369d2ffdd78692f8407715516d7ff23a65d127b0
Colleges,"$116,367.71",$184.17,Cambrian College,"Dean, School of Justice & Community Services",2008,648d54fe13d6fe45a65066d25b9b538ea7e75d62321b2eaa795cfdb07e5e474f
Colleges,"$102,132.87",$126.36,Cambrian College,Professor,2008,1379c153b8325819ea4ba23eea12a25e4e90caac32f5c589c47e6451c3a9084d
Colleges,"$106,814.04",$171.77,Cambrian College,"Dean, School of Business, Media & Creative Arts",2008,da30b95c550c7e6147850f25a31620b2749ac31a276967fafd3a346cc6e4ef94
Colleges,"$100,453.50",$200.92,Cambrian College,Professor,2008,ceccda09b15ee8d4ba057b2b49b233def19372a8766bdc46fd54c435e09d5706
Colleges,"$111,190.86",$208.02,Cambrian College,Professor,2008,d4b63839bb3d0b493d0c4eca8dc01e03daefff9bed186c31883635267ab647aa
Colleges,"$108,864.26",$309.10,Cambrian College,"Dean, School of Computer & Engineering Technology",2008,b00d0186466eb8f35d305d09a4cbd367f91ffd55d7d6a9dd7be4b9583d753c00
Colleges,"$103,450.97",$163.56,Cambrian College,"Director, Facilities Management",2008,48c0908df40347564c61437ad8e59f5d7ef70cc861f483b76ef052cfb82bdf87
Colleges,"$157,786.92","$6,444.76",Cambrian College,"Vice President, Academic",2008,c94f212d4dd59bd3bc0183676e4b29f23935175f974a98b78335481b034aa7b4
Colleges,"$107,594.16",$434.26,Cambrian College,"Dean, School of Health Sciences & Emergency Services",2008,b864b4b1fc7f74e017135144ef3916233c588800860055147f23384227c6705e
Colleges,"$142,017.47","$5,986.83",Cambrian College,"Vice President, Student Services & Strategic Initiatives",2008,fc5a4ea4177354653ec94d2a565cbf8bfeacbdb95922cfdbe38e32b871c88f72
Colleges,"$121,779.70",$0.00,Cambrian College,Skytech Instructor,2008,81159d171b49d2e8980e546846249afc3691456e89777288904481e8d7e523e7
Colleges,"$112,075.47",$517.96,Cambrian College,"Executive Director, Federated School of Mines",2008,00e9cae162a2273fa113bc158a4cc7f4d2dc2020087bd07bfa366ef5df341866
Colleges,"$119,568.31",$620.40,Cambrian College,"Director, Human Resources",2008,8bf6718d90599a91071f822357e788ddd10c8b01dbba60259de689f33343d27f
Colleges,"$104,810.60",$200.92,Cambrian College,Professor,2008,c8e8f3c834b6338c30e681ee5a66530814abccdb5301a0bc18f9820cbd0ca4d5
Colleges,"$100,476.97",$126.36,Cambrian College,Professor,2008,a033758ea235477a725a2c1b55e2757713b41eee337297cbb86d063ae760b8b4
Colleges,"$104,567.09",$551.50,Cambrian College,"Manager, Budget Process & Financial Services",2008,2b255ac179881459387628f81ab5c95145f03b7cc92b85de393363ca7eb5675a
Colleges,"$109,659.63",$200.92,Cambrian College,Professor,2008,0de4834b17c3097458e308e4121b76e73cde3cc1a84058f9e48b7f3b6f03316f
Colleges,"$118,575.08",$464.86,Cambrian College,"Chief Operating Officer, Northern Centre for Advanced Technology",2008,4b7fcee6fca54138bbf3194d8e7ddefac8d279d6d50b81424985c96f75002534
Colleges,"$100,904.88",$200.92,Cambrian College,Professor,2008,077dba4a4d0d2494ceed67fc4ce56f91ab96a9435bd8e0a2477a697834621fad
Colleges,"$108,175.43",$188.46,Cambrian College,Counsellor,2008,fa8449630df55c5ad748762bc85f91d2c763973acc1a8bcc9d729e6c93f38edb
Colleges,"$106,322.50",$551.50,Cambrian College,"Manager, Building Maintenance & Property Services",2008,e18e05c41240bf8f392d38223ce2fb15559033daedb15b47f3f595fba3f209f6
Colleges,"$113,885.09",$496.50,Cambrian College,"Registrar/Director, Student Affairs",2008,b62f529e338a4fa77479279e7f76e5df76f9f21f4ae81300f2897920a5465718
Colleges,"$102,940.00",$296.44,Cambrian College,"Senior Manager, Mining & Operations",2008,122d5bfd97dc51d79ac5c401b34de8a0fbbaba1bb9d7546667145252f576af21
Colleges,"$118,217.89",$200.92,Cambrian College,Professor,2008,98f0b7ff083d79204da566cb72ddeb596936ba1897777eea35aca35178627aef
Colleges,"$125,021.97","$4,800.12",Cambrian College,"Vice President, Finance & Administration",2008,db04ffc3aedec16c08552a133605d41d21121a6ea8c3d3c1c9e227ad2c3fedf2
Colleges,"$106,886.78","$1,317.98",Cambrian College,"Director, Marketing & Institutional Relations",2008,9243ab75fac066e494f5162b7733a3030143e9c1f53ffb746b311c57d542c845
Colleges,"$116,242.78",$472.73,Canadore College,Project Leader,2008,771c082ecd9aa65ba6265fe813169391e8d14dccdb881e2c9c6ed48d9d567f55
Colleges,"$111,349.76",$600.89,Canadore College,"Director, Marketing",2008,1cbbe5d548a9cc40705cff0817ade6344e6017980fa239b4dc83b69915576a02
Colleges,"$113,338.75",$567.20,Canadore College,"Director, Campus Life",2008,8055808dab3dfe3114d1e001c0614efaa1e3fd20b6f1986749b492918c6e028e
Colleges,"$100,193.05",$207.28,Canadore College,Aircraft Maintenance Professor,2008,b5ebf53dd79d4f61f72992adc78a3bc6910e189fdba03e6540a1fd73fe4930f8
Colleges,"$128,127.49",$530.65,Canadore College,"Dean, Trades & Technology",2008,196993816b67da271c8a6ca453783c1593c969359ff5299c315e123eacd5941a
Colleges,"$105,591.12","$1,156.53",Canadore College,Registrar,2008,97f98f6edc6d3cef3cd28b4c46836562d6f0e4d4f5dfc41d83754eaa3db8e64f
Colleges,"$168,602.37",$702.49,Canadore College,"Vice President, Academic",2008,110dad23fd25a16e443bb5c88a9c6bbe269ab80cfbfa29ebb9833087fe46c0bc
Colleges,"$168,602.37",$908.77,Canadore College,"Vice President, Administrative Services",2008,5e5834098880b4518c1e7152f580c1f44c8f794e7ad60f6a8b2ba418c56a6657
Colleges,"$109,593.88",$324.37,Canadore College,"Director, College Facilities",2008,bdf1cac9dd98a910fab4117b4a2e88aa1b8a6156a3cb1c1ad95a83cc88bb76d4
Colleges,"$128,127.39",$530.65,Canadore College,"Dean, Business, Communication Arts & Hospitality",2008,7fa26dd885febad227a528a5402e9c07ef4b8f0a4c5fe8b0c0d2d0571475b99b
Colleges,"$119,726.82",$486.70,Canadore College,"Director, Information Technology",2008,da298f54ff851be253c7b022c25ce4febd95b80c291685b0da7ca630d5819752
Colleges,"$101,551.68",$423.43,Canadore College,Controller,2008,d7346dad3ebde68e930aa434179dcfb31d92c3a284a514cb5e07fd074819ee3e
Colleges,"$115,576.58",$608.25,Canadore College,"Vice President, Student Services & Human Resources",2008,a4b21088cf9026f498d8cf6a8a428c426a09d0abf28938ff09441823a3f7034b
Colleges,"$126,438.14",$682.11,Canadore College,"Dean, Health Sciences & Law & Justice",2008,dfddef2b31938f3e83f52e0a2fb0fde7ace50bd3886dd1614e9d079cf35646fe
Colleges,"$100,740.78",$207.28,Canadore College,Nursing Professor,2008,523e4abe14c4e6cfad52297e6c19f02f61cb0c6f0c5f60c81db53d0a6fdd2287
Colleges,"$104,733.97",$207.28,Canadore College,Counsellor,2008,0e354367179658fb7a93897dc809fabd5e55b6e29528acfc6eaf9200f636fff6
Colleges,"$103,055.39",$546.87,Canadore College,Senior Human Resources Consultant,2008,2a858db19b5fe3e9d188f141a8948f715055c1352c5b6e51dfea537cd4484f9c
Colleges,"$126,564.77",$682.95,Canadore College,"Dean, Access, General Studies & Human Services",2008,cb891dc71b4205002b6d103a8f933de6b543eaaf6d46da4ec28789469adb3fda
Colleges,"$100,059.74",$526.17,Canadore College,Senior Human Resources Consultant,2008,d51a99f0bf03ef20aefbe0d867b371ce426e2fb60cb911cf947ddbfa10079933
Colleges,"$238,741.95",$765.96,Canadore College,President,2008,8a6904c4e35d395922bb3b0077d10dbe8a72b0c2094493c25c113d2ff43005e8
Colleges,"$106,519.92",$415.38,Centennial College,"Director, Policies Pathways & Grants",2008,5a5f53239b1ddcade5ca11f20fe53c9623400c94738167ec55d947ccacb0cfa3
Colleges,"$151,632.93",$387.50,Centennial College,"Executive Director, Information Technology Services",2008,767a7ed16b2f8f6a16e4bf88d5a7f4ec3ddb8083f167838d08f1c50dd6aab6b5
Colleges,"$106,747.14",$201.04,Centennial College,Professor,2008,de9ceb88713a7be906facbb23c2b8c0c9c9cf7ed82145b172b4d68a5a09aaa8f
Colleges,"$108,962.26",$171.10,Centennial College,"Director, Business Development",2008,ac3943951e66558b25d8b954919befff48edc0aa0bfa4245f9d002cc45d69415
Colleges,"$104,458.12",$542.30,Centennial College,"Manager, Corporate Academic Systems",2008,0e3941b8943dc48e2f8c68da46a91c114200ea486e446f94631345ed80f5f9a5
Colleges,"$108,286.14",$209.53,Centennial College,Professor,2008,d19798bc82ac42c4e2982cbbd7b37f0b33d5a651f587a0adabcf58a21dff5e24
Colleges,"$212,705.24",$283.10,Centennial College,"Vice President, Academic/Chief Learning Officer",2008,72dc4e92d149120394ebc2af9da9440eefe82ec72ae4bd20521a5753bd9ad3d4
Colleges,"$102,157.15",$136.06,Centennial College,Dean of Equity,2008,efe8eb488816c6cda8da5bd65929b0c28f3794ead0cd2f0992f24e655bbca061
Colleges,"$290,470.91",$354.68,Centennial College,President,2008,5b4549c1dfad9c195975ad43e250b36204d66aebe23621adbe6539044aa4f642
Colleges,"$114,336.70",$576.50,Centennial College,"Chair, Health & Wellness Studies",2008,695c410a1b1429deb277553c6860eaed7d277bd8913307eef08810790de6f8e1
Colleges,"$101,670.86",$132.17,Centennial College,Professor,2008,aa35d6077acdc1871bfd10c5bb6fcf4e090636f5b16ac3234d1ead1d519abf55
Colleges,"$102,870.81",$126.48,Centennial College,Professor,2008,decb9b4abbb494cd00cd0ebec372755e0457530be1d4eeb82b388d121a1041bf
Colleges,"$126,737.68",$610.02,Centennial College,"Director, Marketing & Communications",2008,89c2817adb23c019e21b72a042796c1720eff492b7a121adde7a5255bf00eb11
Colleges,"$208,037.84","$8,263.15",Centennial College,"Chief Financial Officer/Vice President, Corporate Services",2008,a360c7f6e43fc991fb8e053f51f9995223c30193298d34ffca27e98309a7eed6
Colleges,"$111,262.31",$201.04,Centennial College,Professor,2008,434f1ec1dafc280e3fd074e21112de390efc159fdd58081e7c2a409c002c8f08
Colleges,"$106,215.98",$245.02,Centennial College,Professor,2008,75c6a345f2bce00d5dfedd29dd9e83dff98e43fd0a839ed6238c3a5b968e8500
Colleges,"$122,066.23",$315.58,Centennial College,"Dean, School of Continuing Education",2008,7365a432ad5487ce8a30c5225b1bb89fbf6a2e7855cd82b6f18ebaa4b74db4fa
Colleges,"$103,355.29",$0.00,Centennial College,"Chair, Information & Communication Engineering Technology",2008,b2c6b11f4d8565685d2b4bd13b728c23e3a943342bdcb208d477286b07385224
Colleges,"$129,582.89",$598.10,Centennial College,"Director, Applied Research",2008,086602cc2a63d5e05906f7bc93cb8d82634ff1b7ca682a5079d1f75f46a57475
Colleges,"$119,781.70",$675.46,Centennial College,"Director, Strategic Information Technology, Academic Business",2008,1816ca8b99b04a61ddb802110fe82e54188e9bafb759d7c914294b4e12d99c47
Colleges,"$106,519.92",$415.38,Centennial College,"Director, Information Technology & Digital Library",2008,d589de67d34a190dc751edf521683719b1c8bac51aa3f7aa821694e88f8e7838
Colleges,"$106,153.55","$2,223.29",Centennial College,Professor,2008,8c5ed1dd808faf15e080ac0d6e883a0c9906363c856b3ad35fc63a4f1724bcf1
Colleges,"$118,187.76","$1,644.98",Centennial College,"Director, Labour Relations & Human Resources Consulting",2008,ee2c057dfd35605992623333252861efea7d9b35a77ae5bf2abce91e1555e2a9
Colleges,"$104,920.36","$1,204.68",Centennial College,"Assistant Registrar, Student Financial Services",2008,d9f6d969cc3ef45bf67fd6f6ce790a4a0780e8eb859538f43aea08d7bb1b1340
Colleges,"$108,499.89",$201.04,Centennial College,Professor,2008,90761762afff8bdcb1c7249f9275558c4706bdfa113e0c3ae99b6e634df14a74
Colleges,"$183,943.99",$715.11,Centennial College,"Associate Vice President, Financial Services & Corporate Planning",2008,7a987996088967305daafcdb5e43dd7282bc689d3c07c308d7c3d8fcad502761
Colleges,"$132,708.23",$525.50,Centennial College,"Associate Vice President, Academic Excellence",2008,8066f8195b209b3ff4fa4db83c5d35aaa2a31d37770546cfc1654bc9fa9fb744
Colleges,"$107,152.40","$2,249.44",Centennial College,Professor,2008,2a636ef00094583837c50517788c992a1102409c8b8a0aeb676e9039e1cf7d4c
Colleges,"$119,781.70",$610.02,Centennial College,"Dean, Creative Communications",2008,11671881348fcdd741d17e8a38260b1cc667257e4aae107659312813ef2d136f
Colleges,"$101,497.97","$2,225.60",Centennial College,Professor,2008,0cde8b628c8def6b8b16adc0a6fcddb03de62088a8584bcb655dfd703734abaa
Colleges,"$102,305.58",$711.90,Centennial College,"Executive Director, Facilities & Services",2008,8d95120174e834f1ffc791f5d3fe4adcae028b4d41218809bb49b61d6d41e162
Colleges,"$128,335.06",$674.48,Centennial College,"Dean, School of Business",2008,e6f7d650eaa4b18ca70bbfc46ef62915b9b716b00d55624805bab8c33852df1e
Colleges,"$105,032.65",$201.04,Centennial College,Professor,2008,7e7ae3f0ed998f88dd8d22d79f55c13d0a2c1ead9456727664cafa7be68a91f0
Colleges,"$108,962.30",$441.10,Centennial College,"Chair, Applied Biological & Environmental Sciences",2008,180b7c74778e1271980c95c5d697e063e28135d066ca08e7c83167aae0968c07
Colleges,"$160,299.67",$637.06,Centennial College,"Dean, School of Community & Health Studies",2008,40c362e120ea9e56e9f8e85b2ad43d7f5e3f5d2dea8d24037745016b3cabe88b
Colleges,"$112,391.04",$201.04,Centennial College,Professor,2008,9e1fd051b450f3d3b380303d86afe0028e11d8b85799ff406cfb30ca27613612
Colleges,"$104,458.12",$542.30,Centennial College,"Manager, Information Technology Infrastructure",2008,ea91f5cdbbbbf8ddf91e0bb4c366e09376c6f472357571e8acffb336ef78e5ae
Colleges,"$116,569.52",$192.69,Centennial College,Professor,2008,a6aa90b1d6fded03e85f0d200c44c88e82110d0a8753af7dc4ae7cbad4d8fedc
Colleges,"$159,499.17",$688.96,Centennial College,"Vice President, Student & Community Engagement",2008,68c71a1659dc38cdfb43d7f198575dd1d1c2b88529a467594d7baaa1a64aa746
Colleges,"$107,195.75",$566.20,Centennial College,"Director, International Education",2008,0c86db393feb5eced6e607ff5c2f661d23d4c5c6e7134cef60e37c669686fb66
