Sector,Salary Paid,Taxable Benefits,Employer,Job Title,Calendar Year,ID
Colleges,"$126,843.08 ","$15,237.07 ",Algonquin,President,1997,1257bfd8b229342ef2011a27a05fc7a8aa18910021e428c881b224cd84ead48c
Colleges,"$102,604.32 ","$5,502.22 ",Algonquin,"V.P., Academic",1997,b2e19d60efeae6b4a48aad75f380bb8700c52bb18a80a894cbcbf1786051001f
Colleges,"$106,199.60 ","$5,528.80 ",Algonquin,"V.P., Finance & Administration",1997,6dd970af6ef28a7f0ccb37db9a2f89048c2b01657be040b96ff6f02a3687c57f
Colleges,"$115,811.32 ","$2,995.34 ",Cambrian,President,1997,3af2186a9e1d400f37beac50a887fa2b72f28673e8b4f84c4268710a620c5eb9
Colleges,"$127,313.00 ","$19,034.97 ",Centennial College,President,1997,8cd6ea90e0f7bb47a9b68cc748cc7678cc78d319bac3d0ab38eaefa8803558dc
Colleges,"$111,999.94 ","$1,381.94 ",College Boreal,President,1997,f81bb870d608676be6c1f7670d59fae025cd123b1a2ca626a48e75b4e453e5ae
Colleges,"$123,894.00 ","$14,552.00 ",Conestoga,President,1997,b0ff314c7d1f60b4e71f1b94abfcadfa8eb0284d71460f31b70245b0766012b1
Colleges,"$121,196.70 ","$13,907.64 ",Confederation,President,1997,ad68bf5e27576f77267a363c15e0da72d5cdf0baa88a9a7ad5375908d7f1dd25
Colleges,"$130,593.95 ","$18,005.28 ",Durham,President,1997,5dfee6e87b245734bed435c0f1f490cffb8c11dbf65aa5f89607c66fb080a67d
Colleges,"$114,125.01 ",$792.38 ,Fanshaw,President,1997,3c6e19a19eb56c2a4cc26d757a65b219ddb00d3e7ec9820acb626f74dc350024
Colleges,"$106,942.31 ",$696.44 ,George Brown,V.P. Academic & Student Affairs,1997,8e77ced34c36fef7edd122c647b968d0b7c0ef5a5bd8d0280d02344732461699
Colleges,"$144,999.90 ","$8,979.46 ",George Brown,President,1997,73d5f3e00aa0d691a4555c3802c4cd89455e3c0bdac3dc2419cd6117c15ac3ad
Colleges,"$106,745.34 ",$707.90 ,George Brown,V.P. Corporate Serv. & External Relat.,1997,b69645d4a1ab7c526e79e9038d25c251869a3d51d6604395fb52b45140ef12de
Colleges,"$122,646.88 ","$13,461.69 ",Georgian,President,1997,3ca499339310de3cbd12570a527fc8081ae22f423cdde0233816ea8cf9c26f0e
Colleges,"$103,251.47 ",$456.56 ,Georgian,"V.P., Academic Student Services",1997,10c591fe34208fb9891fb53b55747b3fa8ac2df2198ed275582f8bd610bc97cf
Colleges,"$102,849.93 ",$194.00 ,Humber,VP-Business Development,1997,bcd1f44e6dc6ff3da4f346eb50151bce7a52cb953de84c39da5c1165fb807b62
Colleges,"$135,016.88 ","$8,539.00 ",Humber,President,1997,c1b902cf8a794be42174e6325b61f4e0cded9cd1dab7721be4dd356c6ffa9ce6
