Sector,Salary,Benefits,Employer,Job Title,Year,ID
Colleges,136794.34,622.39,Algonquin College,"Director, Information Technology Services - Chief Information Officer",2009,ae9d35e275b005f9ff78278a95f86304b8a81e6bf95aae2b176335c030b9bab2d049f0294fba5f9fbdf752a0df28334598ef4d10e93250644aeb5b460fc466d7
Colleges,107007.81,193.02,Algonquin College,Professor,2009,4f428305053eb6a3d0ab052d8e41e33568197e9f12f32a2e5d043297a80a1bbb875a63d8d2c9ac39a17c7acf04cf68ee0b91dd467357e5b48224611b538269f9
Colleges,104586.89,193.02,Algonquin College,Professor,2009,cebae3d45fb52df6362a41f9072ec28ebfc6c5b0c2065b19231d1191cc4f94e9c39d16e5f73aa5571b06dccd38159c70f91f6b268a14d632514fca5d57ca310c
Colleges,123287.56,552.82,Algonquin College,"Chair, Allied Health Programs",2009,6cb809e63636c2f6c48c9793365edbbed3eb91ad712964fa70429390bddb4a728e3c3a094efe1be31313ce0b6a1a5e7d97c961c19f28356412ff1f6071995012
Colleges,123020.57,552.82,Algonquin College,"Chair, Health & Community Studies Department",2009,46a98291694c6472cd86a0d1fdd7f8a9e0f65037b18b887c92540b392b811cb880d82a8b8fb18d01575eec2e6b0c3193818a4fe1fc55c81454128a0490e200c6
Colleges,198409.06,809.9,Algonquin College,"Vice President, Human Resources",2009,000f476def2fcbb99a181afd77f0bb1385f36a7da928f5083c4ee3d34f539ed7fdec3ef574709bce42aad23f0c998d61bc8f85959b8d7628085ea4dee12c4c7b
Colleges,104237.58,482.88,Algonquin College,"Academic Manager, School of Part-Time Studies",2009,94263a03726c0c20e4b13f218f8ab32e29134b77708cfb891533e14850fe80118374dd771161f8e19fe8036e6f60b4b58671f7298294a5400f7f6c8214c38334
Colleges,111025.65,126.36,Algonquin College,Professor,2009,04f1c4993e760959ab72176ceffb53b3481f14febf08c1d5ae56130f7f1167274746a776ba7c72c7cf92e8649afc70ac708c719f5f34b4f48dea970a5ceadfe5
Colleges,112484.78,167.34,Algonquin College,"Manager, Community & Student Affairs",2009,e906c89ddfa7abd0f2ad9ebd64b90ecbc095c5eeacb559c8522205f4569c33c4c37ac29180d0f296f406c3c85436160b7ade61b4397209fc0dc1a89ffe397047
Colleges,102217.93,193.02,Algonquin College,Professor,2009,d56910262490ae38d474c9bcba9596e595a4d0c8e02259e8c7e6d8f13e51bf2ba585838c0bc946ba4ea95005700fb8cd19186f834294d2edb72f0bb4e6edcee2
Colleges,117223.92,544.01,Algonquin College,"Chair, Police & Public Safety Institute",2009,560a6051cdb7730f89e40fa77c83867c261b0d4d48086bebc1d6fdf3e340ce767469fe2af5ad04e21659b71dc63bc3c784442d18408d9530c49793c218948f75
Colleges,156102.35,701.96,Algonquin College,"Executive Dean, Faculty, Technology & Trades",2009,17d972dd88a9bfaa5d7afe648152b83abf73146d64f4ecbbc82fe9f0dac41866f96cc564878fad58923e782ef92ada079fa3c1a1d1da1477c8b2010f78eaef76
Colleges,132217.67,474.5,Algonquin College,"Director, Institutional Research & Planning",2009,a2aa98cfca9eff12b62ff5588e7d5f6fd3a2f70f2a337db1e3ea2a5d1eacb70d7f35021d0ebbb1a4233e67ffc254c758ec1b4a9539f06b646079e33a41a4a1cb
